EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,Charge Fouls Drawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,OpponentPoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGA,SecondChanceTurnovers,Offensive Fouls,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeFGM,Fg2aBlocked,BlockingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3FGA,SecondChanceFtPoints,OffThreePtRebounds,LostBallSteals,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LongMidRangeAssists,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,3SecondViolations,SecondChanceArc3Frequency,HeaveAttempts,Travels,Technical Free Throw Trips,Defensive 3 Seconds Violations,FTOffRebounds,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
201147-201935-201951-202700-203093,1610612745,"Corey Brewer, James Harden, Ty Lawson, Donatas Motiejunas, Terrence Jones","Brewer, Harden, Lawson, Motiejunas, Jones",201147-201935-201951-202700-203093,HOU,504.0,4,8.0,,17.0,17.0,34.0,,,5.0,2.0,5.0,15.0,6.0,5.0,2.0,3.0,,8.0,2.0,5.0,10.0,1.0,1.0,3.0,3.0,1.0,9.0,1.0,0.4,0.4,0.375,0.4166666666666667,0.3125,0.6666666666666666,0.8333333333333334,1.0,97.14285714285714,15.176470588235293,14.470588235294118,13.352941176470589,14.352941176470589,,,,,0.3125,0.8125,0.52705625,24.96,11.0,1.0,3.0,8.0,1.0,3.0,11.0,3.0,15.0,9.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,,5.0,3.0,1.0,,,4.0,2.0,11.0,,0.3333333333333333,1.0,0.2727272727272727,0.4,1.0,,0.5,0.5,0.375,0.5,0.3333333333333333,0.0625,0.49980454545454545,0.1111111111111111,0.15384615384615385,4.663636363636363,0.6470588235294118,,2.0,,5.0,2.0,4.0,3.0,6.0,,2.0,4.0,6.0,3.0,3.0,12.0,4.0,4.0,4.0,,5.0,1.0,12.0,0.5,0.3333333333333333,0.5,0.4090909090909091,0.6,0.46153846153846156,,0.5714285714285714,0.5,0.8,1.0,0.125,,,1.0,0.5,0.5454545454545454,0.5,0.5642666666666667,0.4,0.8,2.0,1.0,,,1.0,0.125,2.0,2.0,2.0,0.4,0.4,1.0,0.4,,2.0,1.0,,,,,,0.18181818181818182,0.25,,,,2.0,2.0,1.0,,0.3333333333333333,,0.18181818181818182,1.0,1.0,,,0.5,,0.5,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-202700-203991,1610612745,"Corey Brewer, James Harden, Ty Lawson, Donatas Motiejunas, Clint Capela","Brewer, Harden, Lawson, Motiejunas, Capela",201147-201935-201951-202700-203991,HOU,512.0,3,9.0,19.0,19.0,19.0,38.0,1.0,3.0,5.0,4.0,8.0,25.0,6.0,5.0,2.0,4.0,1.0,10.0,7.0,10.0,12.0,1.0,1.0,2.0,5.0,1.0,23.0,0.5,0.5,0.5,0.7142857142857143,0.7352941176470589,0.5714285714285714,0.875,0.7692307692307693,0.6666666666666666,106.875,10.736842105263158,16.210526315789473,10.578947368421053,15.421052631578947,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.7142857142857143,0.566925,23.975,6.0,,2.0,2.0,2.0,4.0,6.0,5.0,6.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,6.0,3.0,6.0,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,0.5,0.14285714285714285,0.54364,0.17647058823529413,0.3333333333333333,7.7,0.3157894736842105,1.0,4.0,0.2,2.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,9.0,4.0,2.0,1.0,,2.0,,9.0,1.0,1.0,1.0,0.8,1.0,0.75,,0.5,0.3333333333333333,,0.5,,0.5,0.5,,,,,,0.08,0.36,2.0,1.0,,1.0,,0.14285714285714285,3.0,3.0,1.0,0.6,0.6,0.3333333333333333,0.6,1.0,,,,2.0,1.0,2.0,2.0,,,1.0,0.5,0.5,3.0,,1.0,,0.25,,0.6,2.0,2.0,6.0,1.0,0.5,1.0,0.6666666666666666,,,,,1.0,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-203093-203991,1610612745,"Corey Brewer, James Harden, Ty Lawson, Terrence Jones, Clint Capela","Brewer, Harden, Lawson, Jones, Capela",201147-201935-201951-203093-203991,HOU,1704.0,14,28.0,-10.0,65.0,61.0,126.0,1.0,9.0,9.0,2.0,18.0,52.0,6.0,9.0,2.0,9.0,1.0,20.0,11.0,24.0,38.0,4.0,4.0,18.0,10.0,,40.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.40625,0.3157894736842105,0.8461538461538461,0.7931034482758621,0.8333333333333334,106.47887323943662,13.2,13.868852459016393,12.261538461538462,13.37704918032787,0.15789473684210525,0.1111111111111111,0.1111111111111111,1.0,0.15789473684210525,0.7192982456140351,0.5532263157894737,24.516666666666666,36.0,28.0,13.0,23.0,9.0,16.0,39.0,14.0,62.0,18.0,14.0,7.0,7.0,12.0,10.0,1.0,6.0,4.0,4.0,14.0,10.0,7.0,,,16.0,6.0,36.0,4.0,0.4375,0.5,0.41025641025641024,0.7142857142857143,0.75,0.625,0.8571428571428571,0.40350877192982454,0.5652173913043478,0.65,0.5384615384615384,0.15789473684210525,0.5687946428571429,0.1111111111111111,0.13636363636363635,5.874358974358974,0.5538461538461539,4.0,10.0,0.14285714285714285,12.0,3.0,6.0,6.0,11.0,1.0,3.0,7.0,12.0,8.0,9.0,25.0,18.0,4.0,9.0,1.0,14.0,4.0,25.0,0.42857142857142855,0.4444444444444444,0.5,0.2857142857142857,0.5,0.390625,0.5,0.391304347826087,0.3684210526315789,0.5,1.0,0.12121212121212122,0.1111111111111111,0.1111111111111111,0.5,0.5,0.39285714285714285,0.5454545454545454,0.5384071428571429,0.23076923076923078,0.4807692307692308,7.0,2.0,1.0,0.6,0.75,0.12280701754385964,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,0.1282051282051282,0.13043478260869565,1.0,0.2857142857142857,0.4,6.0,,5.0,,0.3333333333333333,0.375,0.21428571428571427,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.125,0.2857142857142857,,1.0,,0.3333333333333333,0.05263157894736842,2.0,5.0,,0.16666666666666666,,,,,,,0.2857142857142857,,,,1.0,2.0,0.4,0.5,1.0,,,3.0,0.25,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-203093-2730,1610612745,"Corey Brewer, James Harden, Ty Lawson, Terrence Jones, Dwight Howard","Brewer, Harden, Lawson, Jones, Howard",201147-201935-201951-203093-2730,HOU,1265.0,11,21.0,-11.0,45.0,43.0,88.0,1.0,2.0,8.0,4.0,10.0,44.0,12.0,8.0,4.0,10.0,1.0,24.0,3.0,13.0,16.0,2.0,2.0,5.0,9.0,,44.0,1.0,0.4,0.4,0.5142857142857142,0.55,0.2857142857142857,0.6,0.5909090909090909,,100.17391304347827,14.244444444444444,14.511627906976743,13.977777777777778,13.86046511627907,0.05714285714285714,0.5,0.5,1.0,0.22857142857142856,0.5142857142857142,0.47653142857142855,24.919999999999998,7.0,10.0,5.0,8.0,9.0,12.0,25.0,8.0,55.0,3.0,12.0,6.0,4.0,10.0,5.0,,4.0,2.0,1.0,7.0,1.0,2.0,,,12.0,6.0,7.0,1.0,0.5,0.5,0.48,0.7142857142857143,0.5882352941176471,0.5,0.6,0.22857142857142856,0.625,0.625,0.8,0.2571428571428571,0.5681166666666667,0.15384615384615385,0.20689655172413793,9.288,0.15555555555555556,,3.0,,2.0,,1.0,2.0,2.0,3.0,,3.0,,3.0,3.0,15.0,12.0,,3.0,,3.0,1.0,15.0,,1.0,,1.0,,1.0714285714285714,,0.23076923076923078,0.15789473684210525,0.6666666666666666,0.6,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.4656,,0.3409090909090909,8.0,,1.0,,0.75,0.22857142857142856,3.0,3.0,3.0,0.375,0.375,1.0,0.375,4.0,,,2.0,4.0,1.0,4.0,1.0,,,0.25,0.5,0.5,3.0,,,,,,0.5,2.0,2.0,,,0.6666666666666666,,0.6666666666666666,1.0,,1.0,1.0,3.0,1.0,0.16666666666666666,,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1610612745,2016,2015-16,False
201147-201935-201951-203093-2746,1610612745,"Corey Brewer, James Harden, Ty Lawson, Terrence Jones, Josh Smith","Brewer, Harden, Lawson, Jones, Smith",201147-201935-201951-203093-2746,HOU,30.0,1,,-2.0,2.0,1.0,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,144.0,10.0,10.0,10.0,10.0,,,,,1.0,1.0,0.59235,24.4,2.0,,,,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,0.59235,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-203093-2772,1610612745,"Corey Brewer, James Harden, Ty Lawson, Terrence Jones, Trevor Ariza","Brewer, Harden, Lawson, Jones, Ariza",201147-201935-201951-203093-2772,HOU,585.0,5,10.0,-2.0,23.0,24.0,47.0,,2.0,5.0,3.0,7.0,26.0,6.0,5.0,2.0,6.0,,14.0,1.0,6.0,8.0,3.0,2.0,7.0,7.0,,21.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.6764705882352942,0.65,0.4117647058823529,1.0,0.8,1.0,115.6923076923077,12.956521739130435,11.958333333333334,12.73913043478261,11.958333333333334,0.11764705882352941,,,,0.29411764705882354,0.7647058823529411,0.5436294117647059,24.785714285714285,12.0,15.0,3.0,6.0,3.0,7.0,10.0,3.0,28.0,4.0,8.0,4.0,2.0,3.0,4.0,,3.0,1.0,1.0,5.0,2.0,3.0,1.0,,7.0,2.0,12.0,1.0,0.5714285714285714,0.6666666666666666,0.7,0.8,0.75,,,0.35294117647058826,0.5,0.75,0.6666666666666666,0.17647058823529413,0.56674375,0.1111111111111111,0.18181818181818182,6.58,0.5217391304347826,1.0,4.0,0.125,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,3.0,13.0,6.0,2.0,,2.0,2.0,,13.0,1.0,0.5,1.25,0.625,1.25,0.5909090909090909,1.0,,0.2857142857142857,,1.0,,1.0,1.0,0.5,1.0,0.5,0.5,,0.19230769230769232,0.5,1.0,,,,,0.058823529411764705,3.0,3.0,2.0,0.6,0.6,0.6666666666666666,0.6,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,3.0,,2.0,1.0,0.5,0.5,0.375,2.0,2.0,3.0,2.0,0.5,0.6666666666666666,0.6666666666666666,,1.0,,2.0,,2.0,,0.5,,,,,,1.0,1.0,,0.5,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-203909-203991,1610612745,"Corey Brewer, James Harden, Ty Lawson, KJ McDaniels, Clint Capela","Brewer, Harden, Lawson, McDaniels, Capela",201147-201935-201951-203909-203991,HOU,138.0,1,2.0,-1.0,4.0,5.0,9.0,,,1.0,,1.0,4.0,,1.0,,1.0,,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,,2.0,,,,0.3333333333333333,0.4,0.3333333333333333,,1.0,,93.91304347826087,16.5,14.4,14.5,14.4,,,,,0.3333333333333333,0.6666666666666666,0.6417666666666667,25.3,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,5.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6417666666666667,0.25,0.3333333333333333,8.7,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,4.0,,,,,1.0,,4.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.4,,,0.5,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-203991-2746,1610612745,"Corey Brewer, James Harden, Ty Lawson, Clint Capela, Josh Smith","Brewer, Harden, Lawson, Capela, Smith",201147-201935-201951-203991-2746,HOU,557.0,5,9.0,-10.0,19.0,22.0,41.0,,2.0,6.0,1.0,8.0,11.0,,6.0,,1.0,,2.0,4.0,11.0,14.0,1.0,1.0,5.0,7.0,,8.0,,0.125,0.125,0.25,0.34375,0.5714285714285714,1.0,0.9,1.0,105.99640933572711,14.894736842105264,12.454545454545455,14.0,12.454545454545455,0.14285714285714285,,,,0.42857142857142855,0.6428571428571429,0.5063857142857143,24.55,7.0,9.0,1.0,1.0,2.0,2.0,6.0,4.0,21.0,3.0,2.0,1.0,1.0,5.0,5.0,,3.0,1.0,2.0,6.0,1.0,3.0,,2.0,6.0,2.0,7.0,,0.5,0.5,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.4496166666666667,0.1875,0.2857142857142857,9.766666666666667,0.3684210526315789,1.0,3.0,0.16666666666666666,2.0,,,,,,,,3.0,1.0,1.0,6.0,2.0,,1.0,2.0,3.0,,6.0,,0.3333333333333333,0.75,0.4166666666666667,0.75,0.42857142857142855,1.0,0.25,0.2727272727272727,,0.6666666666666666,,,,,,,,0.489,0.2727272727272727,0.5454545454545454,3.0,,,0.5,1.0,0.21428571428571427,1.0,1.0,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.16666666666666666,,1.0,0.3333333333333333,0.5,2.0,,2.0,,0.2857142857142857,,0.3333333333333333,1.0,1.0,3.0,,0.3333333333333333,,0.5,1.0,,1.0,,1.0,,,0.4,,1.0,,,0.1111111111111111,2.0,2.0,,1.0,,,,,,,0.3333333333333333,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-203991-2772,1610612745,"Corey Brewer, James Harden, Ty Lawson, Clint Capela, Trevor Ariza","Brewer, Harden, Lawson, Capela, Ariza",201147-201935-201951-203991-2772,HOU,1571.0,13,26.0,24.0,57.0,54.0,111.0,8.0,13.0,10.0,11.0,23.0,66.0,27.0,10.0,9.0,17.0,6.0,43.0,8.0,28.0,37.0,3.0,1.0,14.0,11.0,2.0,55.0,0.8181818181818182,0.4782608695652174,0.4782608695652174,0.5086206896551724,0.532258064516129,0.39655172413793105,0.6666666666666666,0.75,0.8,101.74411203055378,14.017543859649123,14.296296296296296,13.385964912280702,13.75925925925926,0.22413793103448276,0.6153846153846154,0.6153846153846154,0.75,0.1724137931034483,0.8275862068965517,0.5498672413793103,24.08695652173913,23.0,24.0,13.0,25.0,5.0,13.0,35.0,7.0,42.0,13.0,16.0,8.0,8.0,13.0,1.0,2.0,,3.0,1.0,4.0,4.0,2.0,2.0,1.0,9.0,4.0,23.0,,0.6153846153846154,0.6666666666666666,0.37142857142857144,0.25,0.8125,0.8571428571428571,0.5714285714285714,0.43103448275862066,0.52,0.6190476190476191,0.6153846153846154,0.08620689655172414,0.5230840909090909,0.06557377049180328,0.10526315789473684,4.46,0.40350877192982454,6.0,9.0,0.2727272727272727,7.0,1.0,4.0,4.0,10.0,,1.0,5.0,11.0,4.0,3.0,23.0,10.0,2.0,7.0,7.0,9.0,1.0,23.0,0.2,0.3076923076923077,0.6111111111111112,0.45454545454545453,0.6111111111111112,0.4791666666666667,1.0,0.3181818181818182,0.2647058823529412,0.3333333333333333,0.6666666666666666,0.03571428571428571,,,0.4444444444444444,0.25,0.45454545454545453,0.4,0.5378071428571428,0.16666666666666666,0.3484848484848485,5.0,,,0.4,1.0,0.08620689655172414,3.0,3.0,3.0,0.3,0.3,1.0,0.3,,6.0,,1.0,3.0,,3.0,2.0,0.17142857142857143,0.16,0.6666666666666666,,,3.0,,2.0,2.0,0.16666666666666666,0.4,0.13636363636363635,,4.0,6.0,,0.4444444444444444,,,,,1.0,1.0,3.0,1.0,0.2,,,,,,,1.0,4.0,,0.1111111111111111,,,,,,,0.4,,4.0,0.6666666666666666,,3.0,0.75,,,,,3.0,0.3333333333333333,,1.0,,,3.0,1.0,0.3333333333333333,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-2730-2746,1610612745,"Corey Brewer, James Harden, Ty Lawson, Dwight Howard, Josh Smith","Brewer, Harden, Lawson, Howard, Smith",201147-201935-201951-2730-2746,HOU,87.0,1,1.0,,3.0,2.0,5.0,,,1.0,,1.0,,,1.0,,,,,,2.0,3.0,,,1.0,,,,,,,,,0.25,,1.0,,82.75862068965517,21.666666666666668,11.0,20.0,10.0,,,,,0.25,0.25,0.427125,25.7,3.0,2.0,,,,,3.0,,,3.0,,,,2.0,,,,,,,,1.0,,,,,3.0,,,,,,1.0,1.0,,,,,,,0.427125,,,8.133333333333333,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,0.25,,,0.3333333333333333,,,,,,,0.3849,,,3.0,,,0.3333333333333333,1.0,0.75,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201951-2730-2772,1610612745,"Corey Brewer, James Harden, Ty Lawson, Dwight Howard, Trevor Ariza","Brewer, Harden, Lawson, Howard, Ariza",201147-201935-201951-2730-2772,HOU,1339.0,13,22.0,-6.0,49.0,48.0,97.0,1.0,4.0,15.0,3.0,19.0,44.0,6.0,15.0,2.0,6.0,1.0,14.0,7.0,17.0,23.0,5.0,3.0,14.0,16.0,,40.0,0.6666666666666666,0.15789473684210525,0.15789473684210525,0.4393939393939394,0.4888888888888889,0.5757575757575758,0.7,0.64,1.0,104.31665421956684,13.816326530612244,13.791666666666666,13.020408163265307,12.020833333333334,0.12121212121212122,0.25,0.25,1.0,0.45454545454545453,0.8484848484848485,0.5074030303030304,24.7,20.0,19.0,8.0,9.0,5.0,10.0,14.0,15.0,50.0,3.0,8.0,4.0,4.0,9.0,6.0,,4.0,2.0,2.0,8.0,2.0,7.0,1.0,,25.0,6.0,18.0,1.0,0.4,0.5,0.7142857142857143,0.75,0.6,0.8333333333333334,0.5714285714285714,0.2727272727272727,0.8888888888888888,0.8888888888888888,0.5,0.15151515151515152,0.42993125,0.15789473684210525,0.3157894736842105,6.585714285714286,0.40816326530612246,1.0,5.0,0.125,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,13.0,12.0,4.0,3.0,1.0,6.0,,9.0,1.0,0.6666666666666666,0.4,0.25,0.4,0.38235294117647056,0.3333333333333333,0.75,0.2631578947368421,1.0,0.3333333333333333,,0.4,0.5,0.4,1.0,0.25,1.0,0.5214875,0.09090909090909091,0.29545454545454547,,1.0,,,0.6666666666666666,,2.0,2.0,1.0,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,,1.0,,1.0,,,,,0.07142857142857142,,,,,4.0,,2.0,2.0,0.13333333333333333,,0.5,,,3.0,,,,,,,1.0,7.0,,,0.6666666666666666,0.16666666666666666,,,,,,2.0,3.0,,0.4,,,,,1.0,,,0.125,,,,,,,,,,1.0,0.2,,1.0,,,,,,,,,,,0.2,,,1610612745,2016,2015-16,False
201147-201935-201976-201977-203093,1610612745,"Corey Brewer, James Harden, Patrick Beverley, Marcus Thornton, Terrence Jones","Brewer, Harden, Beverley, Thornton, Jones",201147-201935-201976-201977-203093,HOU,1.0,1,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.1818,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1818,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
201147-201935-201976-201977-203991,1610612745,"Corey Brewer, James Harden, Patrick Beverley, Marcus Thornton, Clint Capela","Brewer, Harden, Beverley, Thornton, Capela",201147-201935-201976-201977-203991,HOU,707.0,3,12.0,7.0,27.0,28.0,55.0,1.0,1.0,6.0,3.0,7.0,35.0,9.0,5.0,3.0,9.0,1.0,21.0,4.0,10.0,12.0,6.0,1.0,6.0,6.0,,33.0,1.0,0.42857142857142855,0.5,0.5625,0.625,0.2916666666666667,1.0,0.8181818181818182,1.0,112.02263083451203,12.962962962962964,12.75,12.851851851851851,12.607142857142858,0.041666666666666664,1.0,1.0,1.0,0.25,0.9166666666666666,0.5712760869565218,26.74285714285714,18.0,18.0,8.0,15.0,1.0,9.0,17.0,8.0,28.0,9.0,12.0,6.0,6.0,5.0,,1.0,,3.0,,3.0,3.0,3.0,,1.0,8.0,2.0,18.0,2.0,0.6666666666666666,0.75,0.5294117647058824,,0.7142857142857143,0.6,1.0,0.625,0.5333333333333333,0.6666666666666666,0.75,0.041666666666666664,0.5521464285714286,0.07692307692307693,0.10526315789473684,3.5352941176470587,0.6666666666666666,1.0,6.0,0.06666666666666667,2.0,1.0,2.0,5.0,8.0,,1.0,2.0,2.0,5.0,6.0,22.0,6.0,2.0,2.0,1.0,2.0,1.0,22.0,0.5,0.5555555555555556,0.5,0.5333333333333333,0.5,0.6111111111111112,1.0,0.2857142857142857,0.2222222222222222,0.3333333333333333,1.0,0.14285714285714285,,,1.0,0.5,0.5333333333333333,0.625,0.46955,0.05714285714285714,0.6285714285714286,1.0,,,,1.0,0.041666666666666664,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,3.0,1.0,,3.0,,3.0,1.0,0.17647058823529413,0.2,0.3333333333333333,1.0,1.0,5.0,,,5.0,,,0.3333333333333333,1.0,2.0,,,0.3333333333333333,,0.2,,,,2.0,3.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
