EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsUnassisted2s,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,DefPoss,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFtPoints,PenaltyFtPoints,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,LostBallTurnovers,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,PenaltyArc3FGM,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,OffensiveGoaltends,Transition Take Fouls,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,Transition Take Fouls Drawn,team_id,year,season,team_vs
1629014-1630625-1630703-1631200-1642270,1610612757,"Anfernee Simons, Dalano Banton, Scoot Henderson, Kris Murray, Donovan Clingan","Simons, Banton, Henderson, Murray, Clingan",1629014-1630625-1630703-1631200-1642270,POR,727.0,3,-1.0,25.0,49.0,5.0,6.0,6.0,15.0,21.0,10.0,15.0,0.4,0.391304347826087,0.42,97.0563961485557,16.0,14.8,0.2608695652173913,0.8333333333333334,1.0,0.6086956521739131,0.5202652173913044,6.126666666666667,12.0,24.0,8.0,9.0,,1.0,4.0,1.0,4.0,1.0,8.0,3.0,22.0,1.0,4.0,2.0,6.0,2.0,4.0,1.0,1.0,3.0,1.0,8.0,3.0,1.0,10.0,16.0,2.0,7.0,2.0,2.0,4.0,,5.0,4.0,2.0,,,1.0,6.0,8.0,0.16666666666666666,0.25,0.25,0.4166666666666667,0.42857142857142855,0.34782608695652173,0.06666666666666667,,1.0,0.42857142857142855,0.5625,0.5,0.4,13.625,12.541666666666666,0.2,0.043478260869565216,,,0.17391304347826086,0.17391304347826086,0.16666666666666666,0.16666666666666666,0.46360833333333334,0.08,0.11764705882352941,0.2857142857142857,24.825,0.32,7.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,2.0,3.0,6.0,6.0,,3.0,3.0,,2.0,1.0,,1.0,1.0,0.25,0.25,0.6666666666666666,0.5,0.6,0.16666666666666666,,0.6666666666666666,0.3333333333333333,0.5,0.38461538461538464,1.0,0.2857142857142857,0.5,0.6666666666666666,0.6666666666666666,,1.0,0.34782608695652173,0.25,0.3333333333333333,1.0,0.5,1.0,0.16666666666666666,1.0,0.45775,0.2857142857142857,,1.0,,1.0,,1.0,1.0,1.0,,,,0.5,,,0.25,0.3333333333333333,1.0,,,0.25,,,0.25,,,5.0,1.0,4.0,0.7142857142857143,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.5,0.125,0.125,,1.0,,,,,,,,,2.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,0.25,,,1610612757,2025,2024-25,True
1629014-1630625-1630703-1641739-1642270,1610612757,"Anfernee Simons, Dalano Banton, Scoot Henderson, Toumani Camara, Donovan Clingan","Simons, Banton, Henderson, Camara, Clingan",1629014-1630625-1630703-1641739-1642270,POR,105.0,1,-6.0,3.0,7.0,,1.0,,1.0,,,,,,,96.0,16.333333333333332,16.333333333333332,0.5,,,1.0,0.724175,0.8,2.0,4.0,,4.0,,,1.0,,,,1.0,,6.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,0.5,,,,,1.0,,,14.0,14.0,,,,,0.5,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1630703-1641739-203924,1610612757,"Anfernee Simons, Dalano Banton, Scoot Henderson, Toumani Camara, Jerami Grant","Simons, Banton, Henderson, Camara, Grant",1629014-1630625-1630703-1641739-203924,POR,153.0,2,,5.0,10.0,2.0,3.0,2.0,4.0,7.0,2.0,5.0,0.5,0.4375,0.4375,94.11764705882354,14.2,13.8,0.375,0.6666666666666666,0.6666666666666666,0.875,0.5293,2.725,3.0,5.0,5.0,5.0,,,,,4.0,4.0,4.0,,7.0,2.0,4.0,4.0,7.0,2.0,3.0,,1.0,2.0,1.0,5.0,1.0,,2.0,4.0,,,,1.0,1.0,,,,,,,,7.0,5.0,0.5,1.0,0.5,0.4375,0.4375,0.5,,,,1.0,1.0,,1.0,16.4,16.4,0.5,,,,,0.5,,0.5,0.5293,,,1.0,33.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,2.0,1.0,2.0,,,,,,,,,1.0,0.25,0.3333333333333333,0.5,0.5,0.5,,,1.0,1.0,,0.6666666666666666,1.0,1.0,,,1.0,,,0.125,,,,1.0,0.5,0.375,0.6666666666666666,0.55585,0.2857142857142857,,1.0,,,,,1.0,1.0,,,,,,,0.25,0.25,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,1.0,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1630703-1642270-203924,1610612757,"Anfernee Simons, Dalano Banton, Scoot Henderson, Donovan Clingan, Jerami Grant","Simons, Banton, Henderson, Clingan, Grant",1629014-1630625-1630703-1642270-203924,POR,135.0,2,-4.0,4.0,8.0,,,1.0,3.0,2.0,2.0,2.0,0.3333333333333333,0.25,0.25,85.33333333333333,20.0,19.5,,,,0.25,0.4114,12.433333333333332,2.0,4.0,,,,1.0,,,1.0,,1.0,,6.0,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,0.25,0.3333333333333333,,,1.0,1.0,,1.0,13.75,13.75,,0.25,,,,0.25,,,,,,,25.6,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,0.2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1631133-1631200,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Jabari Walker, Kris Murray","Simons, Banton, Sharpe, Walker, Murray",1629014-1630625-1631101-1631133-1631200,POR,205.0,1,-3.0,6.0,12.0,,,1.0,2.0,5.0,2.0,5.0,0.5,0.3333333333333333,0.625,84.29268292682927,19.166666666666668,19.166666666666668,,,,0.3333333333333333,0.44775000000000004,9.5,3.0,6.0,2.0,,,,1.0,,,,1.0,3.0,8.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,3.0,3.0,,,,,,2.0,,,,,,0.3333333333333333,,,,,,,,15.0,12.833333333333334,,,,,0.3333333333333333,,,,,0.25,,,23.3,0.3333333333333333,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,0.5,0.5,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1631133-1642270,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Jabari Walker, Donovan Clingan","Simons, Banton, Sharpe, Walker, Clingan",1629014-1630625-1631101-1631133-1642270,POR,52.0,1,4.0,2.0,4.0,,,,,4.0,,2.0,,,1.0,110.76923076923076,9.5,6.0,,,,,,,1.0,2.0,2.0,2.0,,,,,,,,4.0,,,,,4.0,,,,,,,,1.0,,1.0,1.0,,,,,,,2.0,4.0,1.0,,,1.0,4.0,2.0,,,,,1.0,,,,,1.0,0.5,1.0,,16.5,11.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1631133-203924,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Jabari Walker, Jerami Grant","Simons, Banton, Sharpe, Walker, Grant",1629014-1630625-1631101-1631133-203924,POR,125.0,2,2.0,4.0,9.0,1.0,2.0,1.0,2.0,2.0,,2.0,0.5,0.3333333333333333,0.3333333333333333,103.67999999999999,18.0,18.0,0.6666666666666666,0.5,0.5,1.0,0.5114166666666666,3.6,2.0,5.0,,,,,1.0,,,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,2.0,3.0,,5.0,5.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,10.6,10.6,1.0,,,,0.3333333333333333,,,,,0.3333333333333333,0.5,,22.8,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1631200-1642270,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Kris Murray, Donovan Clingan","Simons, Banton, Sharpe, Murray, Clingan",1629014-1630625-1631101-1631200-1642270,POR,27.0,1,2.0,1.0,2.0,,,,,2.0,,2.0,,,1.0,106.66666666666666,13.0,13.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,14.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1641739-1642270,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Toumani Camara, Donovan Clingan","Simons, Banton, Sharpe, Camara, Clingan",1629014-1630625-1631101-1641739-1642270,POR,40.0,1,3.0,1.0,1.0,,,,,3.0,,,,0.75,0.75,36.0,25.0,19.0,,,,1.0,0.57705,,1.0,,,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,24.1,,1.0,,,,,,,1.0,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,0.5,0.5,,1.5,1.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1641739-203924,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Toumani Camara, Jerami Grant","Simons, Banton, Sharpe, Camara, Grant",1629014-1630625-1631101-1641739-203924,POR,220.0,3,-1.0,7.0,14.0,4.0,5.0,4.0,5.0,10.0,4.0,8.0,0.8,0.5714285714285714,0.625,91.63636363636364,15.285714285714286,12.285714285714286,0.7142857142857143,0.8,1.0,1.0,0.6896714285714286,1.4,4.0,7.0,4.0,,,,1.0,,1.0,1.0,2.0,2.0,11.0,3.0,4.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,,3.0,5.0,,,,3.0,4.0,,3.0,3.0,2.0,,,,7.0,4.0,0.5,0.5,0.75,0.6,0.5833333333333334,0.2857142857142857,0.2,,,0.5,0.75,0.5,,16.142857142857142,14.714285714285714,0.5,,,,0.14285714285714285,0.14285714285714285,,0.2,0.68026,0.25,0.3333333333333333,0.7,23.95,0.5714285714285714,1.0,1.0,1.0,3.0,4.0,,,,1.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,0.5,0.5,0.2,,1.0,1.0,0.5,0.6666666666666666,1.0,,1.0,1.0,,,,,,,,0.5,1.0,0.8,0.75,0.5412,0.2,,,,1.0,,1.0,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631101-1642270-203924,1610612757,"Anfernee Simons, Dalano Banton, Shaedon Sharpe, Donovan Clingan, Jerami Grant","Simons, Banton, Sharpe, Clingan, Grant",1629014-1630625-1631101-1642270-203924,POR,307.0,3,-5.0,9.0,18.0,,2.0,1.0,5.0,6.0,,6.0,0.2,0.25,0.25,84.4299674267101,19.333333333333332,17.555555555555557,0.2,,,0.7,0.550025,7.42,5.0,9.0,,,,1.0,2.0,,3.0,,5.0,1.0,11.0,,,,,2.0,3.0,,1.0,2.0,,5.0,3.0,,4.0,6.0,1.0,1.0,,,,,2.0,4.0,2.0,,,2.0,,,1.0,1.0,,,,0.5,,,,0.75,0.5714285714285714,0.6666666666666666,1.0,14.777777777777779,14.222222222222221,,0.1,,,0.2,0.3,,,,0.16666666666666666,0.2857142857142857,,26.32,,2.0,,,,,2.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,1.0,1.0,1.0,0.2,0.2,,,,,,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,0.5,,0.5,0.5,,,0.5,0.2,0.5,0.5,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1631133-1641739-203924,1610612757,"Anfernee Simons, Dalano Banton, Jabari Walker, Toumani Camara, Jerami Grant","Simons, Banton, Walker, Camara, Grant",1629014-1630625-1631133-1641739-203924,POR,36.0,1,,1.0,3.0,,1.0,,1.0,,,,,,,120.0,7.0,7.0,1.0,,,1.0,0.6211,2.9,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,14.5,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630625-1641739-1642270-203924,1610612757,"Anfernee Simons, Dalano Banton, Toumani Camara, Donovan Clingan, Jerami Grant","Simons, Banton, Camara, Clingan, Grant",1629014-1630625-1641739-1642270-203924,POR,99.0,1,-1.0,3.0,7.0,,,1.0,1.0,5.0,2.0,5.0,1.0,0.8333333333333334,0.8333333333333334,101.81818181818183,16.0,16.0,,,,0.6666666666666666,0.50325,14.2,2.0,4.0,,,1.0,1.0,,,2.0,,2.0,,6.0,,,,,,2.0,,,1.0,,3.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,12.75,12.75,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,26.95,,,,,,,,,1.0,,,,3.0,,1.0,,,,1.0,,,,,,,,,,1.0,0.5,0.5,,,,,,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631101-1631133-1631200,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Jabari Walker, Kris Murray","Simons, Henderson, Sharpe, Walker, Murray",1629014-1630703-1631101-1631133-1631200,POR,216.0,1,5.0,10.0,19.0,,1.0,2.0,3.0,8.0,,6.0,0.6666666666666666,0.5,0.6666666666666666,126.66666666666666,9.5,8.1,0.25,,,0.5,0.43265,5.166666666666667,4.0,9.0,10.0,4.0,,,,,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,8.0,4.0,1.0,,2.0,2.0,,4.0,3.0,1.0,7.0,9.0,,5.0,5.0,1.0,3.0,,2.0,4.0,,,,,8.0,10.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.25,,,1.0,1.0,1.0,1.0,1.0,13.444444444444445,13.444444444444445,,,,,,0.25,,0.25,0.43265,,,1.0,27.8,1.0,1.0,,1.0,,1.0,2.0,,,1.0,2.0,2.0,,,,,,1.0,3.0,2.0,,,,,,,,,,,,0.5,0.5,0.5,,,1.0,1.0,,0.5,1.0,,,1.0,,,,0.5,,,,0.5,,0.25,,0.44315,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,5.0,,5.0,1.0,,4.0,,,2.0,,,,2.0,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631101-1641739-1642270,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Toumani Camara, Donovan Clingan","Simons, Henderson, Sharpe, Camara, Clingan",1629014-1630703-1631101-1641739-1642270,POR,481.0,3,5.0,15.0,33.0,5.0,5.0,6.0,7.0,21.0,6.0,19.0,0.8571428571428571,0.6428571428571429,0.6666666666666666,98.79417879417879,14.866666666666667,14.866666666666667,0.35714285714285715,1.0,1.0,0.8571428571428571,0.6104678571428571,4.7,8.0,18.0,3.0,5.0,,,1.0,,6.0,,7.0,3.0,16.0,1.0,1.0,,4.0,6.0,6.0,,3.0,5.0,3.0,12.0,2.0,,4.0,5.0,,1.0,1.0,1.0,3.0,,3.0,3.0,1.0,,,,4.0,3.0,0.5,0.6,1.0,1.0,1.0,0.5,,,,0.3333333333333333,0.5,0.4,,14.333333333333334,13.333333333333334,0.6,,,,0.07142857142857142,0.42857142857142855,,,0.9209,0.06666666666666667,0.125,0.19047619047619047,25.82857142857143,0.2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,,2.0,1.0,,4.0,3.0,,,,,,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,,,1.0,,0.2,0.16666666666666666,,,0.2,1.0,,,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.09523809523809523,,1.0,,,,,1.0,1.0,,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.16666666666666666,,1.0,1.0,,,1.0,,2.0,,2.0,1.0,,,,,1.0,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631101-1642270-203924,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Donovan Clingan, Jerami Grant","Simons, Henderson, Sharpe, Clingan, Grant",1629014-1630703-1631101-1642270-203924,POR,184.0,3,5.0,7.0,15.0,3.0,4.0,4.0,5.0,11.0,4.0,9.0,0.8,0.6875,0.6111111111111112,117.39130434782608,10.714285714285714,10.714285714285714,0.5,0.75,0.75,0.875,0.58914375,3.8600000000000003,3.0,8.0,,4.0,1.0,1.0,1.0,,2.0,,3.0,,6.0,,,,,4.0,2.0,,2.0,3.0,2.0,7.0,2.0,1.0,3.0,4.0,,,,2.0,2.0,,1.0,2.0,1.0,,,,,,0.5,0.6666666666666666,,,,0.375,,,1.0,1.0,0.6666666666666666,1.0,,13.625,13.375,0.6666666666666666,0.125,1.0,1.0,0.125,0.25,,,,0.1111111111111111,0.16666666666666666,,25.066666666666666,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,3.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,1.0,1.0,,,0.6359,0.18181818181818182,,1.0,,,,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1631200-1641739,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Kris Murray, Toumani Camara","Simons, Henderson, Walker, Murray, Camara",1629014-1630703-1631133-1631200-1641739,POR,429.0,1,1.0,17.0,34.0,3.0,7.0,3.0,10.0,13.0,4.0,11.0,0.3,0.34615384615384615,0.43333333333333335,114.12587412587412,13.294117647058824,12.647058823529411,0.5384615384615384,0.42857142857142855,0.5,0.7692307692307693,0.5617769230769231,5.470000000000001,7.0,17.0,6.0,3.0,,1.0,,,3.0,1.0,3.0,4.0,12.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,5.0,,9.0,11.0,2.0,4.0,2.0,1.0,2.0,,5.0,4.0,2.0,,,1.0,4.0,6.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.23076923076923078,0.2,,,0.8333333333333334,0.9,0.8,1.0,11.941176470588236,11.941176470588236,0.3333333333333333,0.07692307692307693,,,,0.23076923076923078,,0.3333333333333333,0.5730333333333334,0.13333333333333333,0.16666666666666666,0.3076923076923077,26.166666666666668,0.35294117647058826,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,2.0,4.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.14285714285714285,0.5,1.0,0.2857142857142857,,0.2222222222222222,0.25,0.5,,1.0,,,1.0,0.15384615384615385,,,,0.5,1.0,0.6666666666666666,0.5,0.43605,0.15384615384615385,,1.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,2.0,2.0,,0.5,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
