EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,FG2M,Points,PtsUnassisted2s,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,2pt And 1 Free Throw Trips,Corner3Frequency,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallTurnovers,BlockingFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefFTReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffShortMidRangeReboundPct,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceArc3PctAssisted,OffensiveGoaltends,Charge Fouls Drawn,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101114-101127-201572-203508-2207,1610612751,"Deron Williams, Jarrett Jack, Brook Lopez, Sergey Karasev, Joe Johnson","Williams, Jack, Lopez, Karasev, Johnson",101114-101127-201572-203508-2207,BKN,59.0,1,1.0,2.0,3.0,3.0,,6.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,146.4406779661017,9.666666666666666,10.0,9.666666666666666,10.0,0.5,0.4061,15.9,1.0,1.0,4.0,2.0,,,4.0,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,3.0,,,,,,,,,1.0,2.0,,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,4.0,3.0,1.0,,,,0.5,,0.5,,0.6666666666666666,,,,,,,,,,,,,0.5,,,,,,,,,,,0.4061,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-201572-203900-2207,1610612751,"Deron Williams, Jarrett Jack, Brook Lopez, Markel Brown, Joe Johnson","Williams, Jack, Lopez, Brown, Johnson",101114-101127-201572-203900-2207,BKN,288.0,4,5.0,-3.0,10.0,8.0,3.0,18.0,1.0,8.0,9.0,2.0,3.0,6.0,1.0,,,,2.0,1.0,2.0,1.0,,1.0,0.6666666666666666,1.0,90.0,15.7,16.375,15.1,16.25,0.1,0.45047,8.3125,,2.0,6.0,4.0,2.0,2.0,4.0,0.25,0.2,0.2727272727272727,1.0,,,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,,2.0,,,,,,,3.0,,3.0,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,,,0.5,0.25,0.5,0.16666666666666666,0.5,0.2857142857142857,0.5,,0.375,,1.0,,,,0.2,0.5,0.5,,0.5,0.2,0.2,,,0.5,1.0,0.16666666666666666,1.0,0.4,0.46305,0.4339333333333333,,,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,2.0,2.0,1.0,,0.2,,,0.1,0.16666666666666666,24.799999999999997,1.0,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,0.125,1.0,,0.16666666666666666,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-201572-203928-2207,1610612751,"Deron Williams, Jarrett Jack, Brook Lopez, Cory Jefferson, Joe Johnson","Williams, Jack, Lopez, Jefferson, Johnson",101114-101127-201572-203928-2207,BKN,446.0,2,7.0,1.0,17.0,19.0,15.0,36.0,4.0,11.0,19.0,3.0,5.0,5.0,2.0,,2.0,1.0,,,2.0,3.0,1.0,0.6,0.7142857142857143,,116.23318385650224,12.882352941176471,11.947368421052632,12.882352941176471,10.842105263157896,0.26666666666666666,0.47411,10.5,2.0,7.0,20.0,6.0,2.0,3.0,20.0,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,1.0,,1.0,1.0,,,,,4.0,6.0,,,,,1.0,1.0,,2.0,8.0,,4.0,6.0,1.0,3.0,,14.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,0.5714285714285714,0.5714285714285714,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,0.06666666666666667,1.0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,0.75,,,,,,0.3333333333333333,,0.2582,,,,0.1,0.058823529411764705,4.0,,4.0,,4.0,,0.26666666666666666,,,0.26666666666666666,,24.3,,,,,2.0,,,2.0,,,6.0,2.0,,2.0,2.0,,1.0,0.5,,0.5,,,,,,0.5,0.5,1.0,,,0.5,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-201572-2207-708,1610612751,"Deron Williams, Jarrett Jack, Brook Lopez, Joe Johnson, Kevin Garnett","Williams, Jack, Lopez, Johnson, Garnett",101114-101127-201572-2207-708,BKN,2564.0,16,43.0,-7.0,80.0,78.0,16.0,158.0,14.0,55.0,91.0,18.0,27.0,35.0,5.0,2.0,10.0,7.0,5.0,,15.0,22.0,0.6666666666666666,0.6923076923076923,0.6944444444444444,0.5,88.73634945397816,15.9625,16.5,15.4625,15.948717948717949,0.22580645161290322,0.46136803278688526,8.620000000000001,7.0,25.0,84.0,22.0,4.0,16.0,72.0,0.45454545454545453,0.47580645161290325,0.5526315789473685,0.8888888888888888,0.5,0.5,23.0,8.0,10.0,18.0,3.0,3.0,1.0,5.0,8.0,23.0,25.0,5.0,6.0,12.0,5.0,12.0,10.0,29.0,28.0,6.0,14.0,17.0,4.0,5.0,5.0,37.0,8.0,7.0,8.0,1.0,5.0,2.0,1.0,,30.0,14.0,2.0,3.0,2.0,3.0,,29.0,23.0,2.0,0.56,0.6363636363636364,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.59375,0.8571428571428571,0.6590909090909091,0.26666666666666666,0.7,0.24242424242424243,0.25,0.42857142857142855,0.6666666666666666,0.7777777777777778,,0.2903225806451613,0.5555555555555556,0.5882352941176471,0.4,0.3709677419354839,0.34782608695652173,0.36363636363636365,0.625,0.7142857142857143,0.5,1.0,0.3125,0.2,0.4032258064516129,0.48373333333333335,0.4632899999999999,0.1891891891891892,0.208955223880597,0.14285714285714285,0.34523809523809523,0.2875,5.0,3.0,7.0,4.0,4.0,,0.11290322580645161,,,0.08064516129032258,0.1875,29.057142857142853,2.0,2.0,0.03225806451612903,1.0,2.0,,2.0,3.0,,3.0,9.0,2.0,2.0,3.0,2.0,1.0,1.0,0.42857142857142855,0.75,0.5,0.03636363636363636,0.05555555555555555,0.5,0.5,1.0,0.4,0.4,1.0,,0.6666666666666666,0.5,3.0,,1.0,2.0,,,1.0,1.0,,,,1.0,2.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,,2.0,,1.0,0.06451612903225806,0.3333333333333333,,0.0625,1.0,,2.0,,,,0.2,0.043478260869565216,,2.0,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-201947-203486-2207,1610612751,"Deron Williams, Jarrett Jack, Earl Clark, Mason Plumlee, Joe Johnson","Williams, Jack, Clark, Plumlee, Johnson",101114-101127-201947-203486-2207,BKN,62.0,1,1.0,-2.0,1.0,2.0,2.0,3.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,0.5,,69.6774193548387,23.0,19.5,23.0,15.5,,0.5105,2.1,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-202711-203141,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Bojan Bogdanovic, Mirza Teletovic","Williams, Jack, Jordan, Bogdanovic, Teletovic",101114-101127-202366-202711-203141,BKN,251.0,2,4.0,-6.0,10.0,9.0,,19.0,2.0,6.0,12.0,2.0,3.0,5.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.75,1.0,109.00398406374501,14.1,12.222222222222221,13.1,12.11111111111111,0.18181818181818182,0.5413,7.716666666666666,2.0,3.0,6.0,4.0,1.0,2.0,4.0,0.5,0.2727272727272727,0.2727272727272727,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,,,1.0,,1.0,2.0,2.0,,1.0,,,2.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.3333333333333333,0.5,0.25,0.5,,,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,,,,0.5,0.5,,,,0.7272727272727273,0.5542,0.3514,,,0.3333333333333333,,0.1,4.0,,5.0,,4.0,1.0,0.45454545454545453,0.2,0.25,0.36363636363636365,,24.28,1.0,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-202711-203561,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Bojan Bogdanovic, Brandon Davies","Williams, Jack, Jordan, Bogdanovic, Davies",101114-101127-202366-202711-203561,BKN,151.0,1,3.0,,5.0,5.0,,10.0,3.0,6.0,4.0,2.0,2.0,4.0,,,,,,,,2.0,,1.0,1.0,,95.36423841059603,17.6,12.6,13.6,12.6,0.5,0.44116666666666665,13.35,,1.0,4.0,2.0,1.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,,,,,1.0,,1.0,,,,,1.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,2.0,,2.0,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,0.5,,0.4,,0.4,,0.3333333333333333,1.0,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,0.16666666666666666,0.3911,,0.14285714285714285,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-202711-203928,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Bojan Bogdanovic, Cory Jefferson","Williams, Jack, Jordan, Bogdanovic, Jefferson",101114-101127-202366-202711-203928,BKN,199.0,2,3.0,2.0,8.0,8.0,5.0,16.0,3.0,6.0,5.0,2.0,3.0,4.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,115.7788944723618,14.625,10.25,14.125,10.25,0.375,0.55771875,10.033333333333333,1.0,2.0,7.0,2.0,,,7.0,0.3333333333333333,0.4375,0.4375,,0.3333333333333333,0.3333333333333333,5.0,1.0,1.0,3.0,,,1.0,3.0,,,,,,,1.0,4.0,,2.0,2.0,,1.0,2.0,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,5.0,,0.5,0.5,,0.25,,0.2,,0.2,0.25,1.0,0.2,0.5,,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,0.6,0.3333333333333333,0.625,,0.6186200000000001,,,,0.2857142857142857,0.625,1.0,1.0,2.0,1.0,1.0,,0.25,,,0.125,0.2,24.35,1.0,,0.125,1.0,,,,1.0,,,3.0,,,1.0,,1.0,1.0,0.5,,0.5,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-202711-708,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Bojan Bogdanovic, Kevin Garnett","Williams, Jack, Jordan, Bogdanovic, Garnett",101114-101127-202366-202711-708,BKN,524.0,2,9.0,,15.0,17.0,4.0,32.0,10.0,13.0,17.0,3.0,7.0,7.0,1.0,1.0,,,,,,3.0,,0.5,0.6666666666666666,0.6666666666666666,87.93893129770993,17.066666666666666,15.764705882352942,17.066666666666666,14.823529411764707,0.6666666666666666,0.46031428571428573,14.692307692307692,4.0,7.0,17.0,4.0,,,17.0,0.5384615384615384,0.4666666666666667,0.53125,,0.4,0.4444444444444444,,,2.0,2.0,,,,,1.0,1.0,3.0,,,,,,,,10.0,,5.0,5.0,2.0,1.0,2.0,10.0,,3.0,,,,,,,3.0,2.0,,1.0,1.0,1.0,,,,,0.7142857142857143,0.7142857142857143,,,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,0.13333333333333333,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.5,,,,,0.26666666666666666,,,0.125,0.14285714285714285,,,,1.0,,2.0,,1.0,,0.13333333333333333,,,0.06666666666666667,,30.95,1.0,1.0,0.06666666666666667,,,,,,,,,,1.0,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-203141-2207,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Mirza Teletovic, Joe Johnson","Williams, Jack, Jordan, Teletovic, Johnson",101114-101127-202366-203141-2207,BKN,155.0,1,3.0,4.0,6.0,6.0,,12.0,1.0,5.0,2.0,,3.0,3.0,1.0,,,,,,,,,,1.0,,111.48387096774194,13.0,12.833333333333334,13.0,12.833333333333334,0.16666666666666666,0.5422166666666667,7.279999999999999,,3.0,6.0,4.0,,1.0,6.0,0.6,0.5,0.5,,,,,,2.0,2.0,,,,,1.0,2.0,,,,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,1.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,,,,,,,0.5,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,23.4,1.0,,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-203486-203508,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Mason Plumlee, Sergey Karasev","Williams, Jack, Jordan, Plumlee, Karasev",101114-101127-202366-203486-203508,BKN,504.0,2,8.0,-7.0,17.0,17.0,1.0,34.0,2.0,12.0,24.0,3.0,5.0,9.0,,,3.0,2.0,2.0,,5.0,4.0,0.6,0.5,0.625,0.6666666666666666,97.14285714285714,15.235294117647058,14.411764705882353,14.411764705882353,13.470588235294118,0.15384615384615385,0.5495538461538462,6.625,1.0,5.0,17.0,2.0,3.0,5.0,15.0,0.4166666666666667,0.5,0.53125,,0.5,0.5,4.0,4.0,2.0,7.0,,2.0,,2.0,2.0,3.0,4.0,,2.0,2.0,1.0,5.0,1.0,3.0,8.0,,4.0,5.0,2.0,1.0,1.0,11.0,4.0,2.0,4.0,,,1.0,,,7.0,4.0,,1.0,1.0,1.0,,3.0,4.0,,0.8,0.8,,0.2,,0.2,0.25,0.25,0.5714285714285714,1.0,0.5714285714285714,0.4,1.0,1.0,1.0,1.0,0.5384615384615384,0.2857142857142857,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,,0.4,,0.6153846153846154,0.58025,0.46484,0.25,0.26666666666666666,0.11764705882352941,0.17647058823529413,0.23529411764705882,,,1.0,,,,0.07692307692307693,,,,,23.4,1.0,1.0,0.07692307692307693,1.0,,,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,0.08333333333333333,0.14285714285714285,1.0,1.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,0.16666666666666666,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-203486-2207,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Mason Plumlee, Joe Johnson","Williams, Jack, Jordan, Plumlee, Johnson",101114-101127-202366-203486-2207,BKN,312.0,2,5.0,-3.0,13.0,11.0,5.0,24.0,1.0,7.0,12.0,,3.0,4.0,,,1.0,1.0,1.0,,2.0,2.0,0.5,,0.75,,110.76923076923076,13.0,13.0,12.923076923076923,12.545454545454545,0.1,0.5059722222222223,6.442857142857143,,3.0,9.0,,2.0,5.0,8.0,0.42857142857142855,0.3,0.375,,,,3.0,1.0,2.0,3.0,,,,,1.0,3.0,3.0,,,1.0,,1.0,2.0,2.0,6.0,,3.0,3.0,2.0,1.0,,6.0,1.0,3.0,1.0,,,,1.0,,4.0,1.0,1.0,,,,,2.0,3.0,1.0,1.0,1.0,,,,,0.5,0.3333333333333333,0.25,1.0,0.16666666666666666,1.0,,,1.0,,0.3,0.6666666666666666,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.6,,0.4059,0.09090909090909091,0.125,0.1111111111111111,0.2222222222222222,0.23076923076923078,3.0,1.0,3.0,1.0,3.0,,0.3,,,0.3,0.5,31.03333333333333,,,,,,,,,,,,,1.0,,,,,,,,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-203561-2207,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Brandon Davies, Joe Johnson","Williams, Jack, Jordan, Davies, Johnson",101114-101127-202366-203561-2207,BKN,14.0,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202366-2207-708,1610612751,"Deron Williams, Jarrett Jack, Jerome Jordan, Joe Johnson, Kevin Garnett","Williams, Jack, Jordan, Johnson, Garnett",101114-101127-202366-2207-708,BKN,304.0,1,5.0,5.0,8.0,8.0,5.0,16.0,1.0,5.0,6.0,4.0,4.0,5.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,75.78947368421053,17.375,20.625,17.125,20.625,0.16666666666666666,0.42158333333333337,9.440000000000001,1.0,4.0,11.0,4.0,1.0,2.0,9.0,0.8,0.6666666666666666,0.6875,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,3.0,11.0,4.0,2.0,2.0,2.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,,,,4.0,1.0,1.0,,,,,11.0,8.0,1.0,0.5,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,1.0,0.6875,1.0,,0.5,,,1.0,,,0.16666666666666666,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.4688,0.42158333333333337,0.14285714285714285,0.16666666666666666,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202711-202721-2207,1610612751,"Deron Williams, Jarrett Jack, Bojan Bogdanovic, Darius Morris, Joe Johnson","Williams, Jack, Bogdanovic, Morris, Johnson",101114-101127-202711-202721-2207,BKN,,1,,-1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202711-203141-2207,1610612751,"Deron Williams, Jarrett Jack, Bojan Bogdanovic, Mirza Teletovic, Joe Johnson","Williams, Jack, Bogdanovic, Teletovic, Johnson",101114-101127-202711-203141-2207,BKN,19.0,3,,-2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,227.3684210526316,9.0,1.0,9.0,1.0,0.5,0.3592,16.6,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3592,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,,,0.5,0.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
101114-101127-202711-203141-708,1610612751,"Deron Williams, Jarrett Jack, Bojan Bogdanovic, Mirza Teletovic, Kevin Garnett","Williams, Jack, Bogdanovic, Teletovic, Garnett",101114-101127-202711-203141-708,BKN,216.0,3,4.0,-2.0,7.0,6.0,,13.0,2.0,4.0,10.0,2.0,2.0,3.0,,,,,,,,5.0,,0.5,0.5,1.0,86.66666666666667,17.142857142857142,16.0,13.285714285714286,14.666666666666666,0.4,0.45315000000000005,10.85,,1.0,8.0,,1.0,1.0,8.0,0.25,0.2,0.5,,,,1.0,1.0,1.0,2.0,,,,,,,6.0,,1.0,,,,2.0,2.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,,7.0,4.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.25,,0.5,0.3333333333333333,,,0.4,0.5,0.5,1.0,,,,,,,,,,0.6,0.3339,,0.5,0.5714285714285714,,0.25,0.14285714285714285,,,1.0,,,,0.2,,,,,23.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2015,2014-15,False
