EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGA,PenaltyFG2A,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,LongMidRangeFGA,SecondChanceFG2A,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LostBallTurnovers,DefensiveGoaltends,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceFtPoints,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,Corner3FGM,PenaltyCorner3FGA,PenaltyFG2M,Corner3Assists,SelfOReb,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Travels,Charge Fouls,Charge Fouls Drawn,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101108-1626164-1628969-1629661-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Cameron Johnson, Jae Crowder","Paul, Booker, Bridges, Johnson, Crowder",101108-1626164-1628969-1629661-203109,PHX,383.0,1,6.0,-5.0,15.0,14.0,29.0,3.0,5.0,,,3.0,6.0,3.0,5.0,3.0,8.0,19.0,24.0,2.0,4.0,6.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,5.0,1.0,,2.0,4.0,12.0,0.3333333333333333,0.5,0.6666666666666666,0.375,0.375,0.6,0.5769230769230769,0.6333333333333333,0.6153846153846154,1.0,1.0,,109.03394255874673,13.2,13.214285714285714,13.0,13.214285714285714,0.38461538461538464,0.6,0.75,0.3333333333333333,,,,0.46153846153846156,0.5,0.5,0.6666666666666666,1.0,0.5,0.5533115384615385,2.2800000000000002,25.7875,,8.0,3.0,,,,1.0,3.0,1.0,1.0,2.0,,,,0.5,0.5,0.42857142857142855,0.5,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,0.4426,,1.0,4.0,1.0,1.0,7.0,3.0,1.0,,2.0,,1.0,2.0,4.0,2.0,1.0,1.25,1.1666666666666667,0.2,0.2,0.4,0.3333333333333333,1.0,,,,0.5,0.13333333333333333,0.2857142857142857,0.3684210526315789,2.0,1.0,,,0.5,0.15384615384615385,1.0,1.0,,,0.5,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628969-1629661-203967,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Cameron Johnson, Dario Saric","Paul, Booker, Bridges, Johnson, Saric",101108-1626164-1628969-1629661-203967,PHX,585.0,3,10.0,5.0,14.0,17.0,31.0,4.0,7.0,1.0,1.0,,2.0,7.0,11.0,,3.0,17.0,12.0,8.0,6.0,,2.0,,4.0,,4.0,,3.0,8.0,4.0,8.0,10.0,,,,3.0,17.0,0.5714285714285714,0.5714285714285714,,,,0.6363636363636364,0.5,0.5,0.21428571428571427,0.5714285714285714,0.7272727272727273,0.5,76.3076923076923,18.714285714285715,19.0,18.714285714285715,16.941176470588236,0.5,0.5714285714285714,0.6666666666666666,0.75,0.07142857142857142,1.0,1.0,0.14285714285714285,,,,0.7142857142857143,,0.5246714285714286,7.072727272727272,25.633333333333336,4.0,1.0,,1.0,2.0,,2.0,2.0,,,2.0,,1.0,4.0,,0.5,0.2857142857142857,0.3333333333333333,,0.3333333333333333,0.5466833333333333,0.2857142857142857,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0,1.0,0.21428571428571427,0.5414,2.0,,3.0,,,,,1.0,1.0,,,2.0,4.0,6.0,1.0,,,,0.09090909090909091,0.14285714285714285,,,,0.6666666666666666,0.6666666666666666,0.5,,0.125,0.08333333333333333,,1.0,,1.0,,,0.07142857142857142,,1.0,,,1.0,,,,,,1.0,1.0,0.3333333333333333,,,4.0,4.0,0.6666666666666666,0.23529411764705882,,,2.0,,,,1.0,,,,1.0,0.6666666666666666,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.25,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628969-203109-203967,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Jae Crowder, Dario Saric","Paul, Booker, Bridges, Crowder, Saric",101108-1626164-1628969-203109-203967,PHX,286.0,3,5.0,-3.0,11.0,10.0,21.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,3.0,14.0,17.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,,7.0,1.0,2.0,4.0,,,1.0,2.0,10.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.6363636363636364,0.3333333333333333,1.0,1.0,,105.73426573426573,10.181818181818182,17.4,9.818181818181818,17.4,0.4444444444444444,0.5,1.0,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.3333333333333333,0.49619444444444444,5.066666666666666,25.7,11.0,7.0,2.0,4.0,6.0,1.0,2.0,2.0,,,1.0,,1.0,11.0,,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,0.49619444444444444,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,0.1111111111111111,0.6193,1.0,,3.0,2.0,,4.0,,2.0,1.0,,,1.0,2.0,4.0,,1.0,1.0,1.0,0.3333333333333333,0.5,,,1.0,1.0,1.0,1.0,,,,0.2857142857142857,,,,,,,1.0,1.0,,,0.5,1.0,,,,1.0,3.0,3.0,0.3333333333333333,,3.0,14.0,14.0,0.6363636363636364,1.0,,,4.0,,,,,2.0,,2.0,0.6666666666666666,0.6111111111111112,,,,,,,2.0,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1610612756,2021,2020-21,True
101108-1626164-1629028-1629661-203109,1610612756,"Chris Paul, Devin Booker, Deandre Ayton, Cameron Johnson, Jae Crowder","Paul, Booker, Ayton, Johnson, Crowder",101108-1626164-1629028-1629661-203109,PHX,1592.0,9,27.0,-2.0,52.0,55.0,107.0,5.0,10.0,4.0,9.0,5.0,18.0,14.0,27.0,9.0,23.0,65.0,67.0,12.0,16.0,24.0,18.0,5.0,6.0,8.0,14.0,4.0,1.0,36.0,12.0,19.0,29.0,5.0,4.0,3.0,8.0,52.0,0.42857142857142855,0.6,0.8888888888888888,0.391304347826087,0.391304347826087,0.5185185185185185,0.55,0.5909090909090909,0.46,0.8,0.8181818181818182,1.0,96.78391959798995,15.576923076923077,14.218181818181819,14.51923076923077,13.818181818181818,0.2,0.5,0.5,0.2,0.18,0.4444444444444444,0.6666666666666666,0.36,0.2777777777777778,0.29411764705882354,0.8,0.66,0.2777777777777778,0.50615,8.137037037037038,25.813043478260866,14.0,14.0,10.0,1.0,6.0,1.0,5.0,10.0,4.0,3.0,6.0,,2.0,13.0,0.6666666666666666,0.38461538461538464,0.37037037037037035,0.4,0.25,0.1,0.515475,0.2692307692307692,8.0,8.0,6.0,2.0,1.0,3.0,3.0,0.8571428571428571,0.3333333333333333,0.8888888888888888,1.0,1.0,0.16,0.54685,5.0,1.0,10.0,4.0,1.0,13.0,3.0,3.0,4.0,5.0,1.0,2.0,10.0,10.0,2.0,0.5,0.6111111111111112,0.65,0.1111111111111111,,0.35714285714285715,0.38461538461538464,0.8333333333333334,0.625,0.625,0.8,0.1111111111111111,0.038461538461538464,0.06896551724137931,0.2,5.0,1.0,2.0,,,0.1,3.0,6.0,1.0,,0.6666666666666666,0.5,,0.3333333333333333,0.6,,2.0,4.0,0.2,2.0,6.0,17.0,15.0,0.6538461538461539,0.26153846153846155,4.0,2.0,4.0,4.0,,1.0,,3.0,1.0,2.0,0.6666666666666666,0.55,,,0.8,0.8,1.0,0.2,1.0,,1.0,0.25,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,0.5,,1.0,1.0,8.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.043478260869565216,0.05555555555555555,,1610612756,2021,2020-21,True
101108-1626164-1629661-203109-203967,1610612756,"Chris Paul, Devin Booker, Cameron Johnson, Jae Crowder, Dario Saric","Paul, Booker, Johnson, Crowder, Saric",101108-1626164-1629661-203109-203967,PHX,20.0,1,,3.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,3.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,1.0,3.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,72.0,12.0,,12.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.46515,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1627846-1628470-1629661,1610612756,"Chris Paul, Cameron Payne, Abdel Nader, Torrey Craig, Cameron Johnson","Paul, Payne, Nader, Craig, Johnson",101108-1626166-1627846-1628470-1629661,PHX,47.0,1,1.0,5.0,2.0,1.0,3.0,,,,,1.0,1.0,,,1.0,1.0,5.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,5.0,,,1.0,1.0,1.0,,1.5,1.25,1.0,1.0,1.0,,91.91489361702128,16.5,14.0,16.5,14.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.34935,,25.7,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,0.34935,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,5.0,5.0,1.25,1.0,,,,,,,,1.0,,1.0,,1.5,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1627846-1628470-203967,1610612756,"Chris Paul, Cameron Payne, Abdel Nader, Torrey Craig, Dario Saric","Paul, Payne, Nader, Craig, Saric",101108-1626166-1627846-1628470-203967,PHX,148.0,1,2.0,-4.0,5.0,4.0,9.0,1.0,2.0,,,,,1.0,3.0,,,6.0,10.0,,2.0,,,,,,,,,,,,1.0,,,,,4.0,,,,,,0.3333333333333333,0.3333333333333333,0.6,,,,,87.56756756756756,18.0,14.5,18.0,14.5,0.6666666666666666,0.5,0.5,,,,,,,,,0.6666666666666666,,0.5635333333333333,6.6000000000000005,,,,1.0,,,,1.0,1.0,,,1.0,,,,,0.5,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,0.7555,,,4.0,1.0,,2.0,,,,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,0.4,0.4,0.3333333333333333,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1627846-1629661-203967,1610612756,"Chris Paul, Cameron Payne, Abdel Nader, Cameron Johnson, Dario Saric","Paul, Payne, Nader, Johnson, Saric",101108-1626166-1627846-1629661-203967,PHX,344.0,2,6.0,,11.0,11.0,22.0,4.0,4.0,2.0,4.0,,,7.0,9.0,,2.0,14.0,14.0,8.0,6.0,,,,4.0,,4.0,,3.0,8.0,4.0,4.0,5.0,1.0,,1.0,2.0,12.0,0.5714285714285714,0.5714285714285714,,,,0.7777777777777778,0.6363636363636364,0.6363636363636364,0.18181818181818182,0.8,0.8,1.0,92.09302325581395,15.818181818181818,15.454545454545455,15.181818181818182,15.454545454545455,0.36363636363636365,1.0,1.0,0.75,0.36363636363636365,0.5,0.5,,,,,0.5454545454545454,,0.5001409090909091,5.566666666666666,24.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,0.25,,0.5,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,1.0,0.09090909090909091,,1.0,,,1.0,,2.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,0.5,,,1.0,1.0,,,0.09090909090909091,0.1111111111111111,0.14285714285714285,2.0,1.0,,1.0,0.5,0.18181818181818182,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1628470-1628969-1629028,1610612756,"Chris Paul, Cameron Payne, Torrey Craig, Mikal Bridges, Deandre Ayton","Paul, Payne, Craig, Bridges, Ayton",101108-1626166-1628470-1628969-1629028,PHX,280.0,1,5.0,2.0,8.0,9.0,17.0,3.0,5.0,1.0,3.0,1.0,2.0,4.0,8.0,1.0,4.0,12.0,10.0,6.0,2.0,,2.0,1.0,3.0,,3.0,,2.0,6.0,,,4.0,2.0,1.0,1.0,2.0,10.0,0.75,1.0,,0.25,0.25,0.5,0.4583333333333333,0.5,0.3333333333333333,,,,87.42857142857142,16.875,16.11111111111111,14.625,16.11111111111111,0.4166666666666667,0.6,0.75,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,,0.75,0.5,0.4912958333333333,4.2,25.25,,,2.0,,,1.0,3.0,4.0,,,,,,,,0.75,0.5714285714285714,1.0,1.0,,,,,3.0,,,,,,,,,,,,0.47311666666666663,,,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.125,0.2,0.3333333333333333,1.0,,,,,,0.08333333333333333,0.125,0.16666666666666666,2.0,1.0,,1.0,,0.16666666666666666,1.0,2.0,,,0.5,0.5,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1628470-1628969-203967,1610612756,"Chris Paul, Cameron Payne, Torrey Craig, Mikal Bridges, Dario Saric","Paul, Payne, Craig, Bridges, Saric",101108-1626166-1628470-1628969-203967,PHX,115.0,2,2.0,,3.0,4.0,7.0,1.0,1.0,,,,,2.0,2.0,,1.0,5.0,5.0,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,2.0,2.0,3.0,0.5,0.5,,,,1.0,0.6666666666666666,0.625,0.3333333333333333,0.5,0.5,0.5,87.65217391304347,18.0,15.25,17.0,14.5,0.3333333333333333,1.0,1.0,,,,,,,,,0.6666666666666666,,0.5673833333333334,8.25,23.7,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,0.25,0.3333333333333333,0.4,1.0,,,,1.0,0.3333333333333333,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1628470-1629028-1629661,1610612756,"Chris Paul, Cameron Payne, Torrey Craig, Deandre Ayton, Cameron Johnson","Paul, Payne, Craig, Ayton, Johnson",101108-1626166-1628470-1629028-1629661,PHX,682.0,4,11.0,-5.0,23.0,24.0,47.0,,3.0,,,4.0,8.0,1.0,7.0,5.0,12.0,20.0,25.0,,2.0,15.0,8.0,4.0,,5.0,5.0,4.0,,15.0,8.0,10.0,13.0,1.0,1.0,2.0,2.0,17.0,,,1.0,0.4166666666666667,0.4166666666666667,0.14285714285714285,0.4473684210526316,0.47619047619047616,0.631578947368421,0.8888888888888888,0.9090909090909091,1.0,99.23753665689149,14.521739130434783,14.5,13.91304347826087,13.875,0.15789473684210525,,,,,,,0.42105263157894735,0.5,0.5,1.0,0.7894736842105263,0.5,0.5109157894736842,10.1,25.166666666666668,,,3.0,,,,2.0,3.0,2.0,1.0,4.0,1.0,,,0.5,0.3333333333333333,0.15384615384615385,0.3333333333333333,,,,,4.0,1.0,2.0,,,,,1.0,1.0,0.8333333333333334,,,0.21052631578947367,0.537075,1.0,1.0,3.0,,1.0,3.0,,,,,1.0,2.0,2.0,4.0,2.0,,0.75,0.75,,,,,1.0,0.25,0.25,,0.5,0.09523809523809523,0.2222222222222222,0.15,4.0,,,,,0.21052631578947367,,1.0,1.0,,0.5,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.3333333333333333,,0.25,0.25,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1628470-1629661-203109,1610612756,"Chris Paul, Cameron Payne, Torrey Craig, Cameron Johnson, Jae Crowder","Paul, Payne, Craig, Johnson, Crowder",101108-1626166-1628470-1629661-203109,PHX,654.0,6,11.0,7.0,26.0,24.0,50.0,4.0,6.0,2.0,4.0,2.0,7.0,6.0,11.0,3.0,9.0,29.0,22.0,2.0,10.0,9.0,7.0,2.0,1.0,3.0,4.0,2.0,1.0,11.0,4.0,11.0,13.0,2.0,1.0,1.0,2.0,24.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.525,0.58,0.45,1.0,0.9166666666666666,1.0,110.09174311926606,12.115384615384615,14.125,11.461538461538462,13.833333333333334,0.3,0.6666666666666666,0.8,0.25,0.2,0.5,0.5,0.35,0.2857142857142857,0.2857142857142857,1.0,0.75,0.2857142857142857,0.5240975,6.3090909090909095,25.188888888888886,11.0,7.0,2.0,2.0,3.0,,1.0,2.0,1.0,,2.0,,2.0,11.0,0.5,0.2,0.18181818181818182,,,0.3333333333333333,0.5225333333333334,0.4230769230769231,1.0,2.0,7.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.05,0.488725,,1.0,8.0,1.0,1.0,5.0,,1.0,,1.0,,1.0,8.0,10.0,4.0,0.5,0.8333333333333334,0.8333333333333334,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.2,0.8571428571428571,,,,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.1724137931034483,2.0,1.0,1.0,,,0.1,,,1.0,,,,,,0.5,1.0,1.0,3.0,0.16666666666666666,,3.0,13.0,13.0,0.8125,0.4482758620689655,1.0,2.0,2.0,1.0,,,,1.0,,1.0,0.6666666666666666,0.8333333333333334,,,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,2.0,0.6666666666666666,,0.5,1.0,,,,,1.0,,,,,0.5,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1628470-1629661-203967,1610612756,"Chris Paul, Cameron Payne, Torrey Craig, Cameron Johnson, Dario Saric","Paul, Payne, Craig, Johnson, Saric",101108-1626166-1628470-1629661-203967,PHX,1152.0,4,19.0,-1.0,35.0,37.0,72.0,6.0,6.0,4.0,7.0,4.0,13.0,10.0,15.0,7.0,16.0,43.0,44.0,10.0,10.0,21.0,13.0,4.0,5.0,7.0,12.0,4.0,4.0,31.0,10.0,17.0,20.0,,,6.0,11.0,36.0,0.5,0.625,1.0,0.4375,0.4375,0.6666666666666666,0.6612903225806451,0.6323529411764706,0.5161290322580645,0.7142857142857143,0.7727272727272727,0.5,90.0,15.6,16.37837837837838,15.514285714285714,15.72972972972973,0.1935483870967742,1.0,1.0,0.6666666666666666,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.41935483870967744,0.3076923076923077,0.3076923076923077,1.0,0.7096774193548387,0.3076923076923077,0.5155403225806452,7.706666666666666,24.89375,,,3.0,,,1.0,1.0,3.0,3.0,,4.0,,,,0.75,0.2,0.21428571428571427,,0.25,,,,2.0,2.0,7.0,6.0,2.0,6.0,4.0,0.875,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06451612903225806,0.8537,,1.0,2.0,2.0,1.0,7.0,,,,2.0,,1.0,6.0,6.0,3.0,1.0,1.1666666666666667,1.1666666666666667,,,0.2222222222222222,0.2222222222222222,1.0,,,,0.3333333333333333,0.08823529411764706,0.16666666666666666,0.16279069767441862,3.0,,,,,0.0967741935483871,2.0,2.0,3.0,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,,,3.0,,,3.0,,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626166-1628969-1629028-1629661,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Payne, Bridges, Ayton, Johnson",101108-1626166-1628969-1629028-1629661,PHX,385.0,4,6.0,2.0,12.0,11.0,23.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,8.0,1.0,3.0,9.0,7.0,2.0,4.0,,3.0,1.0,1.0,,1.0,,1.0,2.0,3.0,6.0,8.0,,,1.0,2.0,9.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.375,0.4090909090909091,0.4090909090909091,0.2727272727272727,0.5,0.625,1.0,86.02597402597402,15.916666666666666,17.636363636363637,14.5,17.545454545454547,0.36363636363636365,0.25,0.5,1.0,0.36363636363636365,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.6363636363636364,0.3333333333333333,0.4669318181818182,5.075,27.2,,,1.0,,,,2.0,2.0,1.0,1.0,2.0,,,,0.5,0.4,0.2857142857142857,0.3333333333333333,,,,,,,2.0,,,,,1.0,0.6666666666666666,,,,,0.49815,,1.0,,,1.0,,3.0,2.0,,,,1.0,2.0,,,,,,0.25,0.5,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612756,2021,2020-21,True
