EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Assisted3sPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,Fg2aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Steals,BadPassSteals,LostBallSteals,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,OffArc3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,2pt And 1 Free Throw Trips,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Travels,Loose Ball Fouls,BlockedShortMidRange,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,BlockingFouls,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,BlockedLongMidRange,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,team_id,year,season,team_vs
101126-201161-2209-2430-2550,1610612741,"Nate Robinson, Daequan Cook, Vladimir Radmanovic, Carlos Boozer, Kirk Hinrich","Robinson, Cook, Radmanovic, Boozer, Hinrich",101126-201161-2209-2430-2550,CHI,114.0,1,2.0,4.0,4.0,8.0,1.0,2.0,101.05263157894737,12.0,16.5,12.0,15.25,0.5,0.6279,9.55,-1.0,,1.0,1.0,,,,,,,1.0,,,3.0,4.0,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,0.5,,0.5,,0.5,,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-2209-2430-2736,1610612741,"Nate Robinson, Daequan Cook, Vladimir Radmanovic, Carlos Boozer, Luol Deng","Robinson, Cook, Radmanovic, Boozer, Deng",101126-201161-2209-2430-2736,CHI,178.0,1,3.0,6.0,5.0,11.0,1.0,2.0,88.98876404494382,16.333333333333332,16.0,16.333333333333332,15.8,0.3333333333333333,0.52605,11.65,-1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,4.0,5.0,,,,,2.0,,,,,,,,,,2.0,1.0,,2.0,3.0,4.0,,,,,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,0.5,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,0.6666666666666666,,,,23.7,,,,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-2430-2550-2736,1610612741,"Nate Robinson, Daequan Cook, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Cook, Boozer, Hinrich, Deng",101126-201161-2430-2550-2736,CHI,407.0,1,7.0,14.0,15.0,29.0,3.0,10.0,102.60442260442261,14.785714285714286,13.333333333333334,14.714285714285714,13.333333333333334,0.2,0.5365333333333333,8.95,8.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,3.0,5.0,23.0,15.0,2.0,2.0,4.0,4.0,8.0,6.0,4.0,2.0,2.0,3.0,,7.0,,2.0,6.0,,,,2.0,19.0,0.3333333333333333,0.5,0.6,0.6,0.6,1.0,0.7,1.0,0.71875,1.0,0.3333333333333333,,,0.3333333333333333,,0.26666666666666666,0.25,0.25,,0.2,0.06666666666666667,0.26666666666666666,0.5,0.5,0.5,1.0,0.6,0.5,0.56025,0.17391304347826086,24.880000000000003,8.0,15.0,1.0,3.0,2.0,4.0,6.0,,17.0,1.0,1.0,4.0,2.0,,17.0,8.0,0.6666666666666666,0.85,0.85,1.0,1.0,1.0,,0.3,0.3333333333333333,0.558825,0.7391304347826086,0.5714285714285714,2.0,3.0,,,3.0,1.0,,,2.0,2.0,2.0,,,,1.0,,3.0,,,0.3333333333333333,0.5,1.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.6666666666666666,,,,,,,,1.0,,,,,1.0,,,,,0.6666666666666666,,,,1.0,,1.0,,,,,,,,4.0,,3.0,4.0,,0.3,1.0,1.0,1.0,2.0,3.0,1.0,,,,0.75,,1.0,1.0,1.0,0.1,1.0,0.6666666666666666,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201959-202710-2430-2550,1610612741,"Nate Robinson, Taj Gibson, Jimmy Butler, Carlos Boozer, Kirk Hinrich","Robinson, Gibson, Butler, Boozer, Hinrich",101126-201959-202710-2430-2550,CHI,399.0,7,7.0,10.0,12.0,22.0,6.0,8.0,79.3984962406015,24.6,12.75,19.4,12.083333333333334,0.46153846153846156,0.48166538461538466,14.3875,-3.0,3.0,1.0,1.0,,,1.0,1.0,,4.0,2.0,,5.0,9.0,12.0,,4.0,,4.0,,,4.0,,2.0,2.0,1.0,4.0,3.0,5.0,9.0,,,,1.0,9.0,1.0,1.0,,,0.25,,0.15384615384615385,,0.28125,,0.38461538461538464,,0.6,0.45454545454545453,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,,,,,0.46153846153846156,,0.4313,,24.32,3.0,2.0,,,5.0,,4.0,2.0,2.0,2.0,1.0,4.0,7.0,,2.0,3.0,,,0.16666666666666666,1.0,0.4,0.5,,,,0.44656,0.2222222222222222,0.3,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,1.0,,6.0,,,,0.3333333333333333,1.0,0.2,1.0,0.5,,1.0,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,3.0,,0.2,0.3,,,,0.75,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201959-202710-2430-2736,1610612741,"Nate Robinson, Taj Gibson, Jimmy Butler, Carlos Boozer, Luol Deng","Robinson, Gibson, Butler, Boozer, Deng",101126-201959-202710-2430-2736,CHI,3849.0,24,64.0,114.0,113.0,227.0,34.0,91.0,84.92595479345283,17.649122807017545,16.256637168141594,16.789473684210527,15.610619469026549,0.2982456140350877,0.48952522123893805,9.17142857142857,-20.0,16.0,22.0,36.0,9.0,14.0,21.0,4.0,6.0,19.0,43.0,7.0,23.0,125.0,145.0,10.0,21.0,29.0,50.0,36.0,6.0,18.0,6.0,25.0,30.0,11.0,65.0,3.0,25.0,54.0,8.0,3.0,16.0,27.0,96.0,0.5813953488372093,0.7142857142857143,0.30434782608695654,0.3181818181818182,0.4725274725274725,0.47619047619047616,0.4692982456140351,0.5227272727272727,0.49603174603174605,0.58,0.20175438596491227,0.5,0.2,0.3968253968253968,,0.3157894736842105,0.6111111111111112,0.6875,0.5,0.18421052631578946,0.03508771929824561,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.6363636363636364,0.6428571428571429,0.5175438596491229,0.3333333333333333,0.4969475,0.232,25.539130434782606,22.0,18.0,4.0,8.0,18.0,6.0,20.0,6.0,21.0,21.0,1.0,29.0,26.0,,21.0,22.0,0.3,0.2777777777777778,0.35,1.0,0.6774193548387096,0.6511627906976745,0.7,0.2962962962962963,0.5,0.4867925925925926,0.168,0.19298245614035087,7.0,14.0,1.0,1.0,15.0,5.0,4.0,3.0,11.0,22.0,7.0,2.0,5.0,8.0,22.0,,24.0,2.0,1.0,0.7142857142857143,0.4583333333333333,0.5833333333333334,0.35,0.8,0.625,0.625,0.5,0.3333333333333333,0.4375,0.42857142857142855,0.4117647058823529,0.42424242424242425,0.7857142857142857,0.6666666666666666,0.045454545454545456,10.0,2.0,2.0,,1.0,2.0,5.0,2.0,5.0,3.0,,2.0,0.10989010989010989,0.1111111111111111,0.029411764705882353,0.5714285714285714,0.5,0.03773584905660377,0.6,11.0,8.0,3.0,,13.0,,0.10483870967741936,0.12871287128712872,,6.0,16.0,0.25,5.0,7.0,3.0,0.18518518518518517,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.23809523809523808,0.25,0.25,1.0,0.07407407407407407,,0.2,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,0.1111111111111111,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1610612741,2013,2012-13,False
101126-201959-202710-2550-2736,1610612741,"Nate Robinson, Taj Gibson, Jimmy Butler, Kirk Hinrich, Luol Deng","Robinson, Gibson, Butler, Hinrich, Deng",101126-201959-202710-2550-2736,CHI,684.0,8,11.0,22.0,20.0,42.0,2.0,12.0,88.42105263157895,17.818181818181817,14.6,17.772727272727273,14.15,0.11764705882352941,0.5219117647058824,5.466666666666666,,2.0,5.0,7.0,2.0,2.0,3.0,1.0,3.0,4.0,7.0,3.0,5.0,27.0,27.0,2.0,2.0,4.0,8.0,6.0,,4.0,3.0,4.0,7.0,2.0,17.0,,2.0,7.0,1.0,1.0,4.0,2.0,23.0,0.5714285714285714,0.8,0.6,0.6,0.5833333333333334,1.0,0.6764705882352942,1.0,0.6842105263157895,1.0,0.29411764705882354,0.25,,0.2857142857142857,,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.4,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.75,0.75,1.0,1.0,0.7058823529411765,0.75,0.6405,0.14814814814814814,24.880000000000003,14.0,10.0,2.0,3.0,4.0,2.0,6.0,3.0,13.0,3.0,1.0,5.0,6.0,1.0,12.0,13.0,0.3333333333333333,0.5555555555555556,0.5909090909090909,1.0,0.75,0.8,1.0,0.3333333333333333,0.6666666666666666,0.4973833333333333,0.48148148148148145,0.6363636363636364,,2.0,,,9.0,3.0,3.0,,2.0,2.0,1.0,1.0,,3.0,2.0,,5.0,,,1.0,0.4,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,3.0,1.0,,,,,,,0.16666666666666666,0.14285714285714285,,1.0,,,,2.0,,2.0,,2.0,,0.1111111111111111,0.15384615384615385,,,4.0,,2.0,3.0,1.0,0.2222222222222222,,,1.0,2.0,2.0,,,,,0.6666666666666666,0.3333333333333333,,,,0.1111111111111111,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201959-2430-2550-2736,1610612741,"Nate Robinson, Taj Gibson, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Gibson, Boozer, Hinrich, Deng",101126-201959-2430-2550-2736,CHI,575.0,4,10.0,16.0,15.0,31.0,4.0,13.0,77.63478260869564,19.0625,18.0,19.0625,16.6,0.26666666666666666,0.5024833333333334,8.892307692307693,3.0,1.0,5.0,6.0,1.0,1.0,3.0,1.0,,1.0,9.0,1.0,2.0,21.0,18.0,1.0,1.0,2.0,14.0,4.0,,1.0,,7.0,8.0,4.0,17.0,,1.0,4.0,2.0,,2.0,7.0,19.0,0.7777777777777778,0.875,0.5,0.5,0.6923076923076923,1.0,0.7,1.0,0.7,1.0,0.13333333333333333,1.0,,0.2,,0.4,0.8333333333333334,1.0,0.8,0.2,0.06666666666666667,0.06666666666666667,,,1.0,1.0,0.5333333333333333,,0.7024,0.09523809523809523,24.35,,5.0,,,,,,,,2.0,,3.0,,,,,,,,,0.3333333333333333,0.42857142857142855,,,,,,,2.0,2.0,,,3.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,4.0,,1.0,,,1.0,0.25,1.0,,,0.5,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,0.07692307692307693,0.16666666666666666,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-202710-202952-203104-2550,1610612741,"Nate Robinson, Jimmy Butler, Malcolm Thomas, Marquis Teague, Kirk Hinrich","Robinson, Butler, Thomas, Teague, Hinrich",101126-202710-202952-203104-2550,CHI,25.0,1,,,1.0,1.0,,,57.599999999999994,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-202710-202952-2430-2550,1610612741,"Nate Robinson, Jimmy Butler, Malcolm Thomas, Carlos Boozer, Kirk Hinrich","Robinson, Butler, Thomas, Boozer, Hinrich",101126-202710-202952-2430-2550,CHI,269.0,2,4.0,9.0,8.0,17.0,1.0,6.0,91.00371747211896,14.333333333333334,17.5,12.777777777777779,17.5,0.1,0.5419722222222222,4.816666666666666,7.0,3.0,2.0,5.0,,,,2.0,,2.0,2.0,2.0,4.0,13.0,6.0,,,5.0,4.0,,,1.0,,2.0,4.0,2.0,10.0,,3.0,6.0,,,,2.0,8.0,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,,0.5,0.75,0.5416666666666666,0.8333333333333334,0.4,,,0.4,,0.5,0.4,0.4,1.0,,0.2,0.2,,,,,0.9,,0.58545,0.38461538461538464,27.9,3.0,4.0,,1.0,3.0,,1.0,3.0,6.0,1.0,,3.0,4.0,,6.0,3.0,,0.5,0.6,,1.0,1.0,,0.3333333333333333,,0.581075,0.46153846153846156,0.3333333333333333,,,1.0,2.0,6.0,2.0,,,,2.0,2.0,,,,,,3.0,1.0,,1.0,0.5,1.0,1.0,1.0,,1.0,,,,,,,,,0.5,,,,,,1.0,,,,,,1.0,,,,0.3333333333333333,,,,,,,,1.0,,0.09090909090909091,0.14285714285714285,,2.0,,,1.0,2.0,,0.3333333333333333,2.0,1.0,1.0,,1.0,2.0,,,,0.5,,1.0,1.0,1.0,0.3333333333333333,1.0,,1.0,,1.0,,,,,,,,0.5,,0.5,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,1610612741,2013,2012-13,False
101126-202710-2209-2430-2550,1610612741,"Nate Robinson, Jimmy Butler, Vladimir Radmanovic, Carlos Boozer, Kirk Hinrich","Robinson, Butler, Radmanovic, Boozer, Hinrich",101126-202710-2209-2430-2550,CHI,482.0,3,8.0,15.0,16.0,31.0,3.0,11.0,92.61410788381743,14.866666666666667,16.1875,14.733333333333333,16.1875,0.2,0.5278633333333334,8.045454545454545,-3.0,1.0,3.0,5.0,,1.0,3.0,1.0,,3.0,6.0,1.0,4.0,15.0,18.0,,1.0,,12.0,,,3.0,,6.0,7.0,3.0,15.0,,1.0,6.0,1.0,,1.0,1.0,15.0,1.0,1.0,0.25,0.25,0.5454545454545454,,0.5,,0.5,,0.26666666666666666,1.0,,0.125,,0.3333333333333333,0.6,0.6,1.0,0.2,0.06666666666666667,0.2,,,1.0,,0.6,,0.5134,,24.675,15.0,1.0,3.0,5.0,,6.0,11.0,,15.0,4.0,,5.0,,,15.0,15.0,0.5454545454545454,0.5,0.5,,0.8,0.7142857142857143,,0.3333333333333333,0.6,0.5278633333333334,1.0,1.0,2.0,1.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,0.2,0.5,,1.0,1.0,0.5,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,3.0,4.0,,0.2,1.0,1.0,1.0,,1.0,1.0,,,,0.25,,1.0,1.0,1.0,0.06666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-202710-2209-2430-2736,1610612741,"Nate Robinson, Jimmy Butler, Vladimir Radmanovic, Carlos Boozer, Luol Deng","Robinson, Butler, Radmanovic, Boozer, Deng",101126-202710-2209-2430-2736,CHI,609.0,4,10.0,17.0,18.0,35.0,2.0,10.0,82.75862068965517,17.058823529411764,17.72222222222222,17.0,15.61111111111111,0.125,0.511015625,6.35,9.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,5.0,4.0,6.0,22.0,13.0,1.0,1.0,2.0,2.0,8.0,3.0,4.0,2.0,1.0,4.0,,11.0,,2.0,12.0,3.0,1.0,3.0,2.0,20.0,0.2,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6875,1.0,0.6875,1.0,0.375,1.0,,0.2857142857142857,,0.3125,0.6,0.6,,0.1875,0.125,0.25,0.5,0.5,1.0,1.0,0.6875,0.5,0.5781,0.09090909090909091,24.666666666666668,,,,,,,,,,9.0,,10.0,,,,,,,,,0.6923076923076923,0.7142857142857143,0.5,,,,,,,2.0,,,9.0,3.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,,3.0,,,0.75,0.4,1.0,,0.7142857142857143,0.75,1.0,,,,,1.0,1.0,0.5,0.5,,1.0,1.0,,,,,1.0,,1.0,,,,0.1,,,0.5,0.3333333333333333,0.16666666666666666,,1.0,1.0,,,,,,,,,2.0,,,,,,2.0,,,,,2.0,,,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-202710-2209-2550-2736,1610612741,"Nate Robinson, Jimmy Butler, Vladimir Radmanovic, Kirk Hinrich, Luol Deng","Robinson, Butler, Radmanovic, Hinrich, Deng",101126-202710-2209-2550-2736,CHI,36.0,1,1.0,1.0,1.0,2.0,,,80.0,13.0,23.0,13.0,23.0,,0.55275,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,26.1,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,0.55275,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-202710-2430-2550-2736,1610612741,"Nate Robinson, Jimmy Butler, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Butler, Boozer, Hinrich, Deng",101126-202710-2430-2550-2736,CHI,2019.0,15,34.0,64.0,61.0,125.0,12.0,39.0,89.15304606240714,17.671875,14.557377049180328,16.921875,13.40983606557377,0.21428571428571427,0.4781080357142857,8.12051282051282,10.0,9.0,11.0,19.0,3.0,3.0,8.0,4.0,7.0,13.0,13.0,9.0,17.0,71.0,61.0,3.0,5.0,12.0,12.0,14.0,,13.0,7.0,6.0,15.0,4.0,39.0,3.0,9.0,33.0,2.0,1.0,6.0,11.0,59.0,0.46153846153846156,0.5454545454545454,0.5294117647058824,0.5294117647058824,0.3333333333333333,0.6,0.4732142857142857,0.75,0.5147058823529411,0.6875,0.30357142857142855,0.3333333333333333,0.375,0.2727272727272727,,0.3392857142857143,0.5789473684210527,0.6111111111111112,0.36363636363636365,0.14285714285714285,0.07142857142857142,0.23214285714285715,0.5384615384615384,0.5384615384615384,0.5,1.0,0.6428571428571429,0.5384615384615384,0.4812875,0.16901408450704225,25.105882352941176,23.0,30.0,3.0,7.0,18.0,4.0,15.0,11.0,25.0,11.0,3.0,24.0,26.0,1.0,25.0,23.0,0.26666666666666666,0.3684210526315789,0.44642857142857145,1.0,0.55,0.65625,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.46995000000000003,0.352112676056338,0.359375,1.0,1.0,1.0,1.0,27.0,9.0,7.0,1.0,1.0,6.0,10.0,1.0,1.0,4.0,4.0,1.0,18.0,,1.0,1.0,0.24,0.8333333333333334,0.2,0.6666666666666666,0.8,0.9090909090909091,,0.125,0.25,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.16666666666666666,5.0,,,2.0,,6.0,3.0,2.0,3.0,,2.0,5.0,0.1282051282051282,0.05263157894736842,,0.25,0.2857142857142857,,,7.0,2.0,5.0,,7.0,,0.11290322580645161,0.15555555555555556,,3.0,4.0,0.5,4.0,4.0,1.0,0.21052631578947367,2.0,,,2.0,2.0,2.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,1.0,,,0.5,,1.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-203104-2209-2430-2736,1610612741,"Nate Robinson, Marquis Teague, Vladimir Radmanovic, Carlos Boozer, Luol Deng","Robinson, Teague, Radmanovic, Boozer, Deng",101126-203104-2209-2430-2736,CHI,11.0,1,,,1.0,1.0,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-2209-2430-2550-2736,1610612741,"Nate Robinson, Vladimir Radmanovic, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Radmanovic, Boozer, Hinrich, Deng",101126-2209-2430-2550-2736,CHI,158.0,2,3.0,6.0,6.0,12.0,2.0,4.0,109.36708860759494,13.666666666666666,12.666666666666666,12.833333333333334,12.666666666666666,0.4,0.4481,13.325,-2.0,2.0,,,,,2.0,1.0,,,1.0,,1.0,4.0,6.0,,,2.0,,2.0,,,,,,,,1.0,2.0,4.0,1.0,,2.0,,2.0,,,,,0.25,,0.2,,0.3333333333333333,1.0,0.2,0.5,1.0,0.5,1.0,,,,,0.4,0.2,,,,,,0.2,,,0.5,23.1,2.0,,,,2.0,1.0,1.0,,2.0,2.0,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.3979,0.5,0.3333333333333333,1.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,0.3333333333333333,,0.5,,1.0,,,0.5,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.16666666666666666,0.2,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
