EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3Assists,ShortMidRangeAssists,Loose Ball Fouls,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGA,SecondChanceFtPoints,OffThreePtRebounds,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,AtRimAssists,LostBallSteals,DefensiveGoaltends,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,HeaveAttempts,SelfOReb,Charge Fouls Drawn,SelfORebPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,BlockingFouls,Blocked3s,BlockedArc3,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffArc3ReboundPct,SecondChanceArc3FGA,Charge Fouls,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,LongMidRangePctBlocked,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceFG3M,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,3SecondViolations,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceArc3PctAssisted,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,team_id,year,season,team_vs
101114-201228-201572-203141-2207,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Mirza Teletovic, Joe Johnson","Williams, Watson, Lopez, Teletovic, Johnson",101114-201228-201572-203141-2207,BKN,327.0,4,5.0,9.0,9.0,10.0,2.0,2.0,19.0,4.0,,,1.0,2.0,,3.0,4.0,4.0,6.0,3.0,4.0,1.0,18.0,9.0,1.0,1.0,1.0,6.0,4.0,4.0,9.0,4.0,3.0,,2.0,3.0,5.0,3.0,1.0,13.0,4.0,,5.0,8.0,2.0,2.0,,,,2.0,,,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,12.0,6.0,2.0,,,0.5,1.0,1.0,0.75,0.75,0.6666666666666666,1.0,0.85,1.25,0.9,1.5,0.4,,,1.0,,1.0,1.0,1.0,1.0,,83.6697247706422,1.0,15.444444444444445,18.8,13.666666666666666,18.8,0.4,,,,0.2,0.5,0.5,1.0,,0.4,0.75,0.75,1.0,0.8,0.75,0.55352,0.64685,0.3333333333333333,6.75,25.025,0.2222222222222222,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.1,0.16666666666666666,1.0,1.0,,,,,,,,,0.5,1.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,0.5317,0.3333333333333333,,,1.0,1.0,1.0,,,,1.0,,,,0.3333333333333333,,4.0,,2.0,,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-203141-2222,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Mirza Teletovic, Gerald Wallace","Williams, Watson, Lopez, Teletovic, Wallace",101114-201228-201572-203141-2222,BKN,269.0,1,4.0,-2.0,8.0,7.0,,7.0,15.0,3.0,,,,3.0,,1.0,1.0,3.0,6.0,1.0,1.0,,9.0,11.0,,,,,6.0,,,1.0,1.0,1.0,3.0,,3.0,,,6.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,2.0,2.0,,,,,,,,,9.0,,,,,1.0,1.0,,1.0,1.0,0.5,,0.6428571428571429,,0.6428571428571429,,0.14285714285714285,0.16666666666666666,,1.0,1.0,0.5,0.5,,,1.0,80.29739776951672,,13.375,23.142857142857142,13.375,20.857142857142858,0.42857142857142855,,,,0.42857142857142855,,,,,0.14285714285714285,1.0,1.0,,0.5714285714285714,1.0,0.5564357142857143,,,9.799999999999999,24.5,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-203141-2586,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Mirza Teletovic, Keith Bogans","Williams, Watson, Lopez, Teletovic, Bogans",101114-201228-201572-203141-2586,BKN,993.0,4,17.0,-7.0,34.0,30.0,8.0,20.0,64.0,5.0,1.0,5.0,4.0,7.0,3.0,2.0,3.0,8.0,17.0,4.0,6.0,7.0,35.0,42.0,1.0,3.0,5.0,7.0,4.0,12.0,9.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,,13.0,4.0,,9.0,10.0,5.0,4.0,2.0,1.0,,7.0,1.0,3.0,10.0,12.0,11.0,3.0,1.0,1.0,,1.0,,35.0,7.0,8.0,2.0,3.0,0.25,0.25,0.75,0.6666666666666666,0.6666666666666666,0.47058823529411764,0.3333333333333333,0.6086956521739131,0.3333333333333333,0.625,0.5,0.2608695652173913,0.058823529411764705,,0.7142857142857143,,0.5714285714285714,0.6923076923076923,0.3333333333333333,0.6666666666666666,1.0,92.809667673716,,16.11764705882353,14.833333333333334,15.705882352941176,14.3,0.21739130434782608,0.21739130434782608,0.2,0.2,0.30434782608695654,0.5714285714285714,0.5714285714285714,,0.13043478260869565,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.4782608695652174,0.6666666666666666,0.46573695652173913,0.4332666666666667,0.2,10.705882352941176,23.75,0.23529411764705882,3.0,,,,,,,,1.0,1.0,3.0,,0.6,0.75,,,0.12,0.15789473684210525,1.0,2.0,2.0,2.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,2.0,,,,,,1.0,5.0,1.0,1.0,,,,0.2,0.1111111111111111,0.8333333333333334,0.09090909090909091,0.25,,1.0,,,0.51165,,,,,,,,,,2.0,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2222,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Gerald Wallace","Williams, Watson, Lopez, Johnson, Wallace",101114-201228-201572-2207-2222,BKN,1880.0,16,31.0,-1.0,54.0,58.0,15.0,36.0,112.0,16.0,6.0,11.0,1.0,12.0,3.0,9.0,11.0,18.0,39.0,9.0,14.0,5.0,68.0,69.0,3.0,6.0,5.0,17.0,16.0,20.0,15.0,11.0,9.0,1.0,8.0,5.0,13.0,5.0,,31.0,10.0,2.0,20.0,28.0,1.0,,4.0,1.0,2.0,5.0,1.0,7.0,12.0,8.0,7.0,1.0,1.0,,1.0,1.0,1.0,60.0,17.0,15.0,2.0,1.0,0.4444444444444444,0.5,0.5555555555555556,0.6428571428571429,0.6428571428571429,0.46153846153846156,0.5,0.5943396226415094,0.6,0.6071428571428571,0.6538461538461539,0.2641509433962264,0.02564102564102564,0.09090909090909091,0.2,1.0,0.7142857142857143,0.782608695652174,,0.8333333333333334,0.8333333333333334,85.7872340425532,1.0,17.037037037037038,16.551724137931036,15.814814814814815,16.344827586206897,0.3018867924528302,0.20754716981132076,0.5454545454545454,0.6,0.22641509433962265,0.08333333333333333,0.08333333333333333,,0.05660377358490566,0.20754716981132076,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.5660377358490566,0.8181818181818182,0.5040849056603773,0.47184,0.25,9.123076923076923,25.29285714285714,0.2777777777777778,11.0,2.0,3.0,2.0,4.0,2.0,,1.0,,1.0,3.0,0.5,0.6875,0.6875,0.3,0.6666666666666666,0.05454545454545454,0.07317073170731707,1.0,2.0,,,2.0,1.0,0.3333333333333333,,,,0.2,0.5,7.0,4.0,5.0,4.0,7.0,8.0,7.0,8.0,8.0,1.0,0.5714285714285714,0.4444444444444444,0.4444444444444444,,0.3333333333333333,0.8888888888888888,0.3076923076923077,0.6,0.2727272727272727,1.0,0.5555555555555556,0.8,0.562725,0.11764705882352941,1.0,,1.0,0.2,0.2,0.3333333333333333,0.1,,6.0,2.0,,0.6666666666666666,0.5454545454545454,,4.0,,,,,1.0,2.0,0.1111111111111111,,,,,,,,1.0,,0.5,0.1111111111111111,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2501,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Reggie Evans","Williams, Watson, Lopez, Johnson, Evans",101114-201228-201572-2207-2501,BKN,2084.0,15,35.0,9.0,66.0,60.0,10.0,19.0,126.0,19.0,7.0,18.0,5.0,17.0,5.0,2.0,7.0,24.0,54.0,5.0,12.0,15.0,78.0,69.0,4.0,9.0,6.0,17.0,30.0,18.0,15.0,7.0,2.0,7.0,15.0,5.0,20.0,2.0,4.0,45.0,13.0,,19.0,31.0,4.0,2.0,1.0,2.0,,5.0,,11.0,14.0,17.0,17.0,1.0,,,,,,64.0,17.0,10.0,,1.0,0.625,0.6818181818181818,1.0,0.4166666666666667,0.4166666666666667,0.4444444444444444,0.4444444444444444,0.4772727272727273,0.55,0.5342465753424658,0.6538461538461539,0.18181818181818182,0.12962962962962962,0.2222222222222222,0.8,,0.6842105263157895,0.7037037037037037,0.5,0.7,0.8,87.06333973128599,,16.636363636363637,16.433333333333334,15.681818181818182,15.4,0.2878787878787879,0.2727272727272727,0.3888888888888889,0.5,0.25757575757575757,0.29411764705882354,0.29411764705882354,0.8,0.07575757575757576,0.10606060606060606,0.2857142857142857,0.2857142857142857,1.0,0.4696969696969697,0.2857142857142857,0.4971863636363637,0.475615,0.21794871794871795,8.935185185185185,24.166666666666668,0.15151515151515152,12.0,,,1.0,1.0,7.0,4.0,1.0,,3.0,9.0,1.0,0.631578947368421,0.75,,,0.125,0.15,2.0,3.0,3.0,3.0,3.0,2.0,0.42857142857142855,0.6,0.6,1.0,0.3,0.6666666666666666,10.0,4.0,6.0,4.0,7.0,14.0,10.0,6.0,12.0,1.0,0.5714285714285714,0.6111111111111112,0.7,0.15789473684210525,0.3333333333333333,0.75,0.32432432432432434,0.36363636363636365,0.16666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.58255625,0.1794871794871795,1.0,3.0,2.0,0.2857142857142857,0.5714285714285714,0.5,0.1,1.0,8.0,3.0,,0.6666666666666666,0.6666666666666666,1.0,4.0,,,,,1.0,2.0,0.1111111111111111,,,,,,1.0,0.2,1.0,,0.5,0.1111111111111111,,,,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2586,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Keith Bogans","Williams, Watson, Lopez, Johnson, Bogans",101114-201228-201572-2207-2586,BKN,91.0,3,2.0,,3.0,7.0,3.0,7.0,10.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0,,2.0,3.0,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,4.0,4.0,,,,,,,,,2.0,1.0,1.0,,,,,,,6.0,6.0,3.0,2.0,,,,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.6666666666666666,,,,1.0,1.0,1.0,,,1.0,158.24175824175825,,13.0,7.428571428571429,13.0,7.428571428571429,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,0.5128666666666667,0.5128666666666667,1.0,10.1,24.0,1.0,,,1.0,1.0,2.0,,,,,1.0,1.0,0.5,,,0.3333333333333333,,0.3333333333333333,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,0.3333333333333333,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-2743,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Kris Humphries","Williams, Watson, Lopez, Johnson, Humphries",101114-201228-201572-2207-2743,BKN,1969.0,13,33.0,13.0,60.0,63.0,11.0,24.0,123.0,17.0,9.0,12.0,4.0,12.0,4.0,4.0,6.0,26.0,41.0,7.0,10.0,11.0,84.0,71.0,6.0,8.0,2.0,17.0,28.0,24.0,18.0,6.0,4.0,4.0,14.0,6.0,20.0,3.0,2.0,46.0,12.0,1.0,24.0,31.0,3.0,3.0,3.0,,,6.0,,6.0,12.0,13.0,16.0,2.0,,,,,,74.0,17.0,11.0,1.0,,0.5384615384615384,0.5833333333333334,0.8571428571428571,0.7,0.7,0.6341463414634146,0.75,0.7156862745098039,0.8333333333333334,0.711864406779661,0.7727272727272727,0.19607843137254902,0.0975609756097561,0.16666666666666666,0.5,0.5,0.75,0.7666666666666667,0.3333333333333333,0.8,0.875,89.95429151853732,,15.0,16.96825396825397,13.966666666666667,16.253968253968253,0.3333333333333333,0.23529411764705882,0.75,0.9,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.5,0.0784313725490196,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.75,0.5294117647058824,0.6666666666666666,0.5018519607843137,0.5986055555555556,0.20238095238095238,8.84390243902439,24.69,0.18333333333333332,13.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,6.0,1.0,0.7647058823529411,0.8666666666666667,,,0.10526315789473684,0.1276595744680851,6.0,7.0,3.0,3.0,4.0,,0.4444444444444444,0.75,0.75,1.0,0.7777777777777778,0.8571428571428571,7.0,2.0,2.0,4.0,6.0,10.0,5.0,11.0,7.0,,0.6666666666666666,0.5714285714285714,0.625,0.11764705882352941,0.3333333333333333,0.7857142857142857,0.3888888888888889,0.3333333333333333,0.375,0.75,0.2857142857142857,1.0,0.45614166666666667,0.11904761904761904,1.0,2.0,2.0,0.6666666666666666,0.25,1.0,0.1111111111111111,1.0,8.0,,,0.8333333333333334,0.6153846153846154,1.0,4.0,,1.0,,0.07142857142857142,1.0,1.0,0.14285714285714285,,,,,3.0,1.0,0.5,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2207-711,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Jerry Stackhouse","Williams, Watson, Lopez, Johnson, Stackhouse",101114-201228-201572-2207-711,BKN,52.0,3,1.0,-2.0,3.0,6.0,3.0,6.0,9.0,,,,,,,,,,,,,4.0,4.0,6.0,,,4.0,4.0,,,,,,,,,,,,,1.0,,3.0,3.0,,,,,,,,1.0,3.0,2.0,4.0,2.0,,,,,,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,0.75,,,1.0,249.23076923076923,,1.3333333333333333,8.0,1.3333333333333333,7.333333333333333,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2222-2501,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Reggie Evans","Williams, Watson, Lopez, Wallace, Evans",101114-201228-201572-2222-2501,BKN,4311.0,8,72.0,-8.0,131.0,131.0,14.0,19.0,262.0,38.0,11.0,27.0,9.0,23.0,9.0,4.0,14.0,43.0,88.0,7.0,23.0,21.0,128.0,136.0,6.0,10.0,6.0,21.0,32.0,54.0,18.0,14.0,4.0,10.0,16.0,6.0,22.0,3.0,6.0,50.0,29.0,4.0,42.0,59.0,19.0,12.0,10.0,7.0,1.0,29.0,3.0,11.0,27.0,24.0,22.0,3.0,11.0,8.0,3.0,11.0,4.0,102.0,21.0,14.0,1.0,3.0,0.37209302325581395,0.48484848484848486,0.8571428571428571,0.30434782608695654,0.30434782608695654,0.48863636363636365,0.6,0.481981981981982,0.625,0.5289256198347108,0.7,0.2072072072072072,0.11363636363636363,0.07407407407407407,0.6551724137931034,1.0,0.5576923076923077,0.5846153846153846,0.47619047619047616,0.5454545454545454,0.65,87.51565762004176,0.36363636363636365,15.717557251908397,17.19083969465649,15.358778625954198,16.16793893129771,0.34234234234234234,0.24324324324324326,0.4074074074074074,0.44,0.2072072072072072,0.391304347826087,0.391304347826087,0.6666666666666666,0.08108108108108109,0.12612612612612611,0.2857142857142857,0.2857142857142857,0.75,0.5495495495495496,0.2857142857142857,0.49923954545454546,0.5087409090909091,0.1640625,8.172727272727274,25.421739130434784,0.10687022900763359,23.0,1.0,2.0,1.0,2.0,10.0,6.0,2.0,2.0,2.0,9.0,0.5,0.6052631578947368,0.7666666666666667,0.16666666666666666,0.5,0.07627118644067797,0.09473684210526316,5.0,6.0,3.0,3.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.5,0.8333333333333334,17.0,8.0,10.0,11.0,14.0,26.0,16.0,9.0,17.0,1.0,0.7857142857142857,0.7333333333333333,0.7647058823529411,0.21052631578947367,0.36363636363636365,0.6923076923076923,0.288135593220339,0.4375,0.2857142857142857,0.7777777777777778,0.6666666666666666,0.8,0.5392,0.203125,,4.0,1.0,0.06666666666666667,0.35714285714285715,0.16666666666666666,,,9.0,4.0,,0.5,0.391304347826087,,20.0,,2.0,4.0,0.04,,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,,0.06666666666666667,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2222-2586,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Keith Bogans","Williams, Watson, Lopez, Wallace, Bogans",101114-201228-201572-2222-2586,BKN,40.0,2,1.0,,1.0,3.0,1.0,3.0,4.0,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,3.0,,,,3.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,3.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,,,1.0,1.0,,1.0,,144.0,,5.0,11.666666666666666,5.0,11.666666666666666,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.579,0.579,1.0,,24.5,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2222-2743,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Kris Humphries","Williams, Watson, Lopez, Wallace, Humphries",101114-201228-201572-2222-2743,BKN,763.0,7,13.0,5.0,23.0,23.0,14.0,4.0,46.0,8.0,1.0,6.0,2.0,7.0,1.0,3.0,4.0,8.0,21.0,3.0,5.0,1.0,26.0,21.0,5.0,15.0,1.0,11.0,4.0,12.0,6.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,,10.0,3.0,,8.0,14.0,1.0,,,1.0,,1.0,1.0,2.0,3.0,3.0,4.0,,,,,,,21.0,11.0,14.0,,,0.25,0.2857142857142857,0.6666666666666666,0.6,0.6,0.38095238095238093,0.3333333333333333,0.4807692307692308,0.3125,0.4642857142857143,0.3055555555555556,0.19230769230769232,0.047619047619047616,0.16666666666666666,1.0,,1.0,1.0,,1.0,1.0,86.81520314547838,,16.217391304347824,16.956521739130434,15.434782608695652,16.956521739130434,0.3076923076923077,0.23076923076923078,0.16666666666666666,0.2,0.2692307692307692,0.2857142857142857,0.2857142857142857,,0.038461538461538464,0.15384615384615385,0.75,0.75,0.6666666666666666,0.5,0.75,0.47583076923076917,0.44374375,0.4230769230769231,9.423809523809524,24.44,0.6086956521739131,5.0,,,,1.0,3.0,1.0,,,,2.0,,0.625,0.625,,,0.07142857142857142,0.08695652173913043,3.0,6.0,,,,,,,,,0.375,0.5,3.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,6.0,,0.5,0.625,0.5,,0.38461538461538464,1.0,0.4,0.8,0.2,1.0,0.25,1.0,0.5288875,0.19230769230769232,1.0,,1.0,0.5,,1.0,0.0625,,2.0,2.0,,1.0,0.4,,2.0,,1.0,,0.07142857142857142,1.0,2.0,0.25,,,,,,,,1.0,,,0.25,,3.0,1.0,1.0,,0.5,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2501-2586,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Reggie Evans, Keith Bogans","Williams, Watson, Lopez, Evans, Bogans",101114-201228-201572-2501-2586,BKN,900.0,8,15.0,-8.0,31.0,31.0,16.0,9.0,62.0,7.0,,8.0,1.0,5.0,1.0,2.0,4.0,5.0,20.0,2.0,5.0,2.0,18.0,26.0,3.0,8.0,2.0,14.0,8.0,2.0,6.0,4.0,2.0,1.0,4.0,2.0,6.0,2.0,,14.0,5.0,,11.0,15.0,6.0,5.0,2.0,1.0,,8.0,4.0,1.0,6.0,5.0,2.0,1.0,,,,,,18.0,14.0,16.0,,1.0,0.8,0.8,1.0,0.4,0.4,0.25,0.375,0.32,0.5,0.34615384615384615,0.5384615384615384,0.2,0.05,0.125,0.75,,1.0,1.0,1.0,1.0,1.0,99.2,,14.935483870967742,14.096774193548388,13.419354838709678,14.096774193548388,0.28,0.32,,,0.2,0.2,0.2,,0.04,0.16,0.5,0.5,1.0,0.48,0.5,0.4708880000000001,0.4791541666666667,0.7777777777777778,8.65,26.22,0.5161290322580645,4.0,2.0,3.0,2.0,4.0,2.0,1.0,,1.0,,,0.5,0.5714285714285714,0.5714285714285714,0.25,0.6666666666666666,,,2.0,3.0,,,,,,,,,0.25,0.6666666666666666,4.0,,2.0,,4.0,,3.0,6.0,4.0,,,,,,0.21428571428571427,1.0,0.25,0.25,0.25,1.0,0.5,,0.6124333333333333,,1.0,,1.0,0.5,,1.0,0.08333333333333333,,4.0,1.0,,1.0,1.0,,,,2.0,,0.13333333333333333,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
101114-201228-201572-2501-2735,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Reggie Evans, Josh Childress","Williams, Watson, Lopez, Evans, Childress",101114-201228-201572-2501-2735,BKN,80.0,1,1.0,2.0,3.0,3.0,3.0,3.0,6.0,1.0,,,1.0,1.0,,,,1.0,2.0,,,2.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,1.0,2.0,1.0,,,,,,4.0,4.0,3.0,,1.0,1.0,1.0,,,,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,,,1.0,1.0,,1.0,,108.0,,12.666666666666666,14.0,12.666666666666666,14.0,0.5,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,0.45325,0.45325,1.0,10.8,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,True
