EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,DefPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFtPoints,AtRimAssists,OffThreePtRebounds,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefAtRimReboundPct,Offensive Fouls,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,BlockedAtRim,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,FTOffRebounds,2pt And 1 Free Throw Trips,OffFTReboundPct,Travels,PenaltyTurnovers,SecondChanceCorner3FGM,Transition Take Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,BlockedCorner3,Transition Take Fouls Drawn,LongMidRangePctBlocked,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveAttempts,3SecondViolations,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1628470-1628975-1629632-1630929-1641766,1610612741,"Torrey Craig, Jevon Carter, Coby White, Henri Drell, Adama Sanogo","Craig, Carter, White, Drell, Sanogo",1628470-1628975-1629632-1630929-1641766,CHI,183.0,2,,6.0,,13.0,,1.0,,,1.0,3.0,9.0,,,,3.0,1.0,1.0,,3.0,1.0,,7.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.6428571428571429,,0.6,102.29508196721312,13.5,13.166666666666666,0.2,,,,,,0.8,0.54595,,,25.7,,3.0,7.0,1.0,,,1.0,1.0,2.0,9.0,,2.0,,,,1.0,1.0,2.0,3.0,,,2.0,,,,,0.5,,,1.0,1.0,1.0,,1.0,,14.571428571428571,14.571428571428571,0.2,,,,,0.2,10.6,,1.0,1.0,,,,,,1.0,2.0,4.0,,,2.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,2.0,,4.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,0.3333333333333333,,1.0,1.0,1.0,,,,0.4,0.5,0.5,1.0,,,,,0.5,,0.2857142857142857,0.5,0.2222222222222222,,,,,1.0,,2.0,,,,,,0.5,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-1631207-1641931,1610612741,"Torrey Craig, Jevon Carter, Coby White, Dalen Terry, Onuralp Bitim","Craig, Carter, White, Terry, Bitim",1628470-1628975-1629632-1631207-1641931,CHI,60.0,1,-1.0,2.0,,4.0,,,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,0.5,,0.5,,0.5,96.0,22.0,22.0,,,,,,,0.5,0.441625,,,26.8,,1.0,2.0,,,,1.0,1.0,1.0,3.0,,2.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,8.0,8.0,,,,,,0.5,18.5,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-1631207-202696,1610612741,"Torrey Craig, Jevon Carter, Coby White, Dalen Terry, Nikola Vucevic","Craig, Carter, White, Terry, Vucevic",1628470-1628975-1629632-1631207-202696,CHI,745.0,4,3.0,25.0,,49.0,1.0,1.0,,,3.0,8.0,30.0,,,,9.0,3.0,5.0,1.0,13.0,4.0,3.0,26.0,,,1.0,0.375,,0.375,0.5,,0.5357142857142857,,0.32,94.71140939597316,15.68,14.16,0.04,1.0,1.0,1.0,,,0.6,0.535898,,,25.474999999999998,,12.0,24.0,7.0,3.0,9.0,1.0,8.0,17.0,27.0,4.0,12.0,,2.0,1.0,4.0,5.0,9.0,15.0,1.0,4.0,5.0,,,0.25,0.2857142857142857,0.47058823529411764,,,0.7142857142857143,1.0,0.8181818181818182,0.5,1.0,1.0,14.708333333333334,14.208333333333334,0.28,0.36,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04,6.311764705882353,4.0,4.0,5.0,1.0,2.0,,,,2.0,7.0,5.0,2.0,4.0,,4.0,,,,2.0,7.0,2.0,2.0,,4.0,,6.0,1.0,3.0,1.0,,5.0,,6.0,3.0,2.0,2.0,2.0,1.0,,0.5,,0.4,0.4,0.75,,0.4444444444444444,0.42857142857142855,0.5,0.5,0.7142857142857143,0.7142857142857143,,,,0.28,0.2857142857142857,0.2857142857142857,1.0,0.4,0.5,,,0.2857142857142857,0.5764,0.10714285714285714,0.15,0.13333333333333333,,,,1.0,2.0,1.0,3.0,,,,,,0.4,0.4,,0.2,,,1.0,,1.0,,,1.0,,1.0,,,2.0,,,,,,0.3333333333333333,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-1641763-202696,1610612741,"Torrey Craig, Jevon Carter, Coby White, Julian Phillips, Nikola Vucevic","Craig, Carter, White, Phillips, Vucevic",1628470-1628975-1629632-1641763-202696,CHI,491.0,3,-2.0,16.0,,31.0,1.0,1.0,,,1.0,5.0,17.0,,,,3.0,1.0,5.0,1.0,11.0,1.0,1.0,15.0,,,1.0,0.2,,0.2,0.5,,0.5,,0.29411764705882354,90.91649694501018,15.4375,14.75,0.058823529411764705,1.0,1.0,1.0,,,0.47058823529411764,0.507135294117647,,,25.839999999999996,,8.0,15.0,3.0,2.0,3.0,6.0,7.0,12.0,19.0,8.0,6.0,,4.0,1.0,3.0,3.0,6.0,9.0,,2.0,1.0,,2.0,0.5714285714285714,0.5714285714285714,0.5833333333333334,,,1.0,1.0,1.0,1.0,1.0,,16.266666666666666,16.266666666666666,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.35294117647058826,11.741666666666667,,2.0,3.0,,,,,2.0,,4.0,,1.0,2.0,,2.0,,,,,4.0,,,1.0,1.0,,3.0,,2.0,1.0,,1.0,,,,,,,,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,0.2,0.3333333333333333,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.23529411764705882,,,,,,,,,0.55395,,,0.11764705882352941,,,,2.0,2.0,,,,,,,,0.5,0.5,1.0,0.6666666666666666,,,1.0,,0.25,,,1.0,,1.0,1.0,,1.0,,,,,,,,0.1111111111111111,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-1641763-203083,1610612741,"Torrey Craig, Jevon Carter, Coby White, Julian Phillips, Andre Drummond","Craig, Carter, White, Phillips, Drummond",1628470-1628975-1629632-1641763-203083,CHI,254.0,1,6.0,9.0,3.0,18.0,,,,,,2.0,8.0,,,4.0,,,,,,2.0,2.0,4.0,4.0,3.0,,,,,0.3,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.2,102.04724409448819,14.333333333333334,13.555555555555555,,,,,,,0.6,0.5273749999999999,0.4493666666666667,0.5,25.15,0.3333333333333333,4.0,9.0,4.0,1.0,2.0,2.0,3.0,8.0,2.0,,6.0,,,,4.0,1.0,5.0,9.0,2.0,2.0,,,,,,0.375,,,0.5,1.0,0.8333333333333334,1.0,1.0,1.0,13.88888888888889,13.88888888888889,0.4,0.2,0.5,0.5,,0.2,8.1,8.0,3.0,2.0,2.0,2.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,4.0,2.0,3.0,,2.0,2.0,,,,3.0,,4.0,,,,,3.0,,2.0,1.0,,,,,,1.0,0.6666666666666666,1.0,1.0,,,0.6,0.5714285714285714,0.5,,0.5,0.5,,,,0.2,,,,1.0,1.0,0.3333333333333333,1.0,,0.6679,0.09090909090909091,0.1111111111111111,0.5,,,,,1.0,1.0,,2.0,,,,,0.5,0.5,,,,,,,0.5,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-1641766-1641931,1610612741,"Torrey Craig, Jevon Carter, Coby White, Adama Sanogo, Onuralp Bitim","Craig, Carter, White, Sanogo, Bitim",1628470-1628975-1629632-1641766-1641931,CHI,179.0,1,2.0,6.0,,12.0,,1.0,,,,1.0,6.0,,,,,,1.0,,2.0,2.0,2.0,6.0,,,,,,,0.5,,0.5,,0.16666666666666666,96.53631284916202,14.833333333333334,11.833333333333334,0.16666666666666666,,,,,,0.5,0.44530000000000003,,,25.3,,3.0,6.0,2.0,1.0,1.0,2.0,3.0,5.0,4.0,2.0,4.0,,1.0,,2.0,,3.0,4.0,1.0,1.0,2.0,,,0.3333333333333333,0.3333333333333333,0.6,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,15.0,13.833333333333334,0.3333333333333333,0.16666666666666666,1.0,1.0,,0.3333333333333333,11.64,3.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,0.5,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-1641766-201942,1610612741,"Torrey Craig, Jevon Carter, Coby White, Adama Sanogo, DeMar DeRozan","Craig, Carter, White, Sanogo, DeRozan",1628470-1628975-1629632-1641766-201942,CHI,136.0,1,3.0,5.0,1.0,10.0,,,,,,,9.0,,,2.0,,,1.0,,2.0,,,7.0,2.0,1.0,,,,,0.6,,0.75,1.0,,105.88235294117648,14.2,12.8,,,,,,,0.4,0.47800000000000004,,0.2222222222222222,,0.2,2.0,5.0,2.0,1.0,3.0,,3.0,5.0,6.0,2.0,4.0,,1.0,,,1.0,1.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.6,,,1.0,,0.5,1.0,,,13.0,13.0,0.4,0.6,0.3333333333333333,0.3333333333333333,,,6.24,,1.0,2.0,1.0,1.0,,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,2.0,,3.0,1.0,,,,,,1.0,,1.0,1.0,,,0.5,0.5,,,1.0,1.0,,,,,,,,1.0,1.0,,,,0.5385,0.2,0.2,0.2222222222222222,,,2.0,1.0,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-201942-202696,1610612741,"Torrey Craig, Jevon Carter, Coby White, DeMar DeRozan, Nikola Vucevic","Craig, Carter, White, DeRozan, Vucevic",1628470-1628975-1629632-201942-202696,CHI,519.0,5,,13.0,3.0,29.0,,1.0,,,2.0,6.0,21.0,,,6.0,6.0,2.0,5.0,,12.0,,,15.0,6.0,3.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5555555555555556,0.8333333333333334,0.375,80.46242774566474,19.76923076923077,17.46153846153846,0.0625,,,,,,0.625,0.542778125,0.6105,0.2857142857142857,25.433333333333334,0.23076923076923078,9.0,16.0,4.0,1.0,3.0,3.0,5.0,10.0,21.0,6.0,4.0,,3.0,1.0,4.0,1.0,7.0,13.0,,1.0,5.0,,,0.6,0.75,0.5,,,0.16666666666666666,0.8,0.45454545454545453,,0.8,,16.375,15.8125,0.25,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.1875,8.28,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,,2.0,5.0,2.0,2.0,,3.0,2.0,6.0,,1.0,1.0,,5.0,,6.0,3.0,2.0,,2.0,,1.0,1.0,0.5,0.8333333333333334,0.75,1.0,1.0,0.6,0.6666666666666666,1.0,,0.75,0.75,0.3333333333333333,0.3333333333333333,,0.3125,0.4,0.4,1.0,0.3333333333333333,1.0,0.5,1.0,0.4,0.56335,0.16666666666666666,0.25,0.2857142857142857,,,4.0,2.0,3.0,,3.0,,,1.0,,,0.75,0.6666666666666666,,0.6666666666666666,,,0.3333333333333333,,0.5,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,,0.5,,0.5,1.0,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-201942-203083,1610612741,"Torrey Craig, Jevon Carter, Coby White, DeMar DeRozan, Andre Drummond","Craig, Carter, White, DeRozan, Drummond",1628470-1628975-1629632-201942-203083,CHI,1512.0,13,11.0,51.0,7.0,100.0,2.0,3.0,,,5.0,18.0,68.0,,3.0,6.0,9.0,3.0,11.0,2.0,25.0,5.0,4.0,58.0,6.0,7.0,0.6,0.2777777777777778,,0.29411764705882354,0.5612244897959183,0.2222222222222222,0.6181818181818182,0.2727272727272727,0.3673469387755102,95.23809523809524,14.686274509803921,14.137254901960784,0.061224489795918366,0.6666666666666666,0.6666666666666666,1.0,,,0.673469387755102,0.5377979166666667,0.599825,0.08823529411764706,28.033333333333335,0.13725490196078433,25.0,49.0,15.0,4.0,7.0,9.0,20.0,31.0,57.0,16.0,24.0,2.0,8.0,2.0,8.0,7.0,16.0,23.0,1.0,3.0,15.0,,,0.4,0.4444444444444444,0.6451612903225806,0.06451612903225806,,0.5833333333333334,0.7272727272727273,0.6521739130434783,0.75,0.75,0.6666666666666666,15.571428571428571,14.89795918367347,0.30612244897959184,0.14285714285714285,0.5714285714285714,0.6666666666666666,0.5,0.1836734693877551,7.512903225806451,3.0,6.0,12.0,3.0,5.0,2.0,4.0,4.0,3.0,15.0,13.0,4.0,7.0,2.0,10.0,2.0,6.0,6.0,4.0,14.0,3.0,1.0,,4.0,1.0,7.0,1.0,2.0,2.0,,16.0,2.0,16.0,8.0,1.0,,2.0,2.0,1.0,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.625,0.6666666666666666,1.0,0.36363636363636365,0.30434782608695654,0.6666666666666666,1.0,0.8,0.8,0.4444444444444444,0.5,,0.30612244897959184,0.2,0.2,0.3333333333333333,0.7142857142857143,0.6,0.4444444444444444,0.5,0.21428571428571427,0.58736,0.1509433962264151,0.22857142857142856,0.14705882352941177,,3.0,2.0,6.0,3.0,,10.0,2.0,2.0,,2.0,2.0,0.25,0.2727272727272727,,0.5,0.3333333333333333,,0.5,,,,,,,,1.0,,,2.0,1.0,,,0.14285714285714285,0.6666666666666666,,0.047619047619047616,,,,,4.0,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,0.1111111111111111,,,,,,,,,1.0,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-202696-203083,1610612741,"Torrey Craig, Jevon Carter, Coby White, Nikola Vucevic, Andre Drummond","Craig, Carter, White, Vucevic, Drummond",1628470-1628975-1629632-202696-203083,CHI,108.0,1,-1.0,3.0,,7.0,,,,,,,4.0,,,,,,1.0,,2.0,,,4.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,93.33333333333333,17.0,17.0,,,,,,,0.6666666666666666,0.5356333333333333,,,,,2.0,4.0,2.0,1.0,1.0,,2.0,3.0,5.0,2.0,2.0,1.0,1.0,,1.0,,2.0,3.0,,1.0,1.0,,,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,,1.0,1.0,,,1.0,14.25,14.25,0.6666666666666666,0.3333333333333333,1.0,1.0,,,2.9333333333333336,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-202696-203897,1610612741,"Torrey Craig, Jevon Carter, Coby White, Nikola Vucevic, Zach LaVine","Craig, Carter, White, Vucevic, LaVine",1628470-1628975-1629632-202696-203897,CHI,260.0,4,-8.0,8.0,,16.0,,1.0,,,,1.0,4.0,,,,,,,,,,,4.0,,,,,,,0.16666666666666666,,0.2857142857142857,,0.16666666666666666,88.61538461538463,16.75,16.75,0.16666666666666666,,,,,,0.3333333333333333,0.4677,,,23.6,,4.0,8.0,1.0,,1.0,3.0,1.0,5.0,12.0,,2.0,1.0,,,,2.0,2.0,2.0,,1.0,1.0,,,,,0.2,0.2,1.0,0.6666666666666666,,0.3333333333333333,1.0,,,15.75,14.0,0.16666666666666666,0.16666666666666666,,,,0.5,13.86,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629632-203083-203897,1610612741,"Torrey Craig, Jevon Carter, Coby White, Andre Drummond, Zach LaVine","Craig, Carter, White, Drummond, LaVine",1628470-1628975-1629632-203083-203897,CHI,416.0,4,9.0,12.0,7.0,25.0,,2.0,,,2.0,8.0,16.0,2.0,3.0,14.0,,,3.0,,6.0,4.0,2.0,16.0,14.0,7.0,,0.25,0.6666666666666666,0.25,0.5,1.0,0.5333333333333333,1.0,0.5714285714285714,86.53846153846153,15.333333333333334,12.166666666666666,0.14285714285714285,,,,,,0.7857142857142857,0.5847964285714287,0.6540785714285714,0.875,25.1125,0.5833333333333334,7.0,13.0,3.0,,2.0,1.0,4.0,6.0,7.0,6.0,2.0,1.0,3.0,,5.0,1.0,6.0,11.0,2.0,2.0,3.0,1.0,,0.75,0.75,0.6666666666666666,0.16666666666666666,,0.5,0.8333333333333334,0.75,,1.0,0.6666666666666666,17.846153846153847,17.53846153846154,0.21428571428571427,0.14285714285714285,,,,0.07142857142857142,5.266666666666667,,1.0,3.0,,,3.0,3.0,1.0,2.0,6.0,2.0,,1.0,,,4.0,4.0,6.0,,6.0,2.0,,1.0,2.0,,5.0,2.0,,,,6.0,,3.0,2.0,,,,,,,1.0,,,,,1.0,0.625,,,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,1.0,0.3333333333333333,0.56835,0.13333333333333333,0.2857142857142857,,2.0,3.0,,2.0,3.0,,1.0,1.0,,,,,0.5,0.25,1.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,,,,1.0,,1.0,,2.0,,1.0,,,,,,0.5,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629750-1630929-1641847,1610612741,"Torrey Craig, Jevon Carter, Javonte Green, Henri Drell, Andrew Funk","Craig, Carter, Green, Drell, Funk",1628470-1628975-1629750-1630929-1641847,CHI,124.0,1,-1.0,4.0,1.0,9.0,,,,,1.0,2.0,5.0,,,,,,1.0,,2.0,,,5.0,,1.0,,0.5,,0.5,0.625,,0.625,,0.5,104.51612903225805,15.0,15.0,,,,,,,0.5,0.4835625,0.3966,,25.85,0.25,2.0,5.0,,1.0,1.0,1.0,1.0,2.0,6.0,2.0,,,1.0,1.0,,,2.0,2.0,,,2.0,,,1.0,1.0,0.5,,,,,,,,,12.8,12.8,,0.25,1.0,1.0,1.0,0.25,10.15,5.0,,,,,,,,1.0,2.0,,,,,,,1.0,3.0,,2.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,0.5,,,,,,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629750-1631207-1641931,1610612741,"Torrey Craig, Jevon Carter, Javonte Green, Dalen Terry, Onuralp Bitim","Craig, Carter, Green, Terry, Bitim",1628470-1628975-1629750-1631207-1641931,CHI,309.0,1,1.0,9.0,,19.0,1.0,2.0,,,3.0,4.0,16.0,,,,9.0,3.0,5.0,1.0,13.0,,,14.0,,,1.0,0.75,,0.75,0.8333333333333334,,0.8,,0.4444444444444444,88.54368932038834,15.333333333333334,14.88888888888889,0.2222222222222222,0.5,0.5,1.0,,,0.5555555555555556,0.5139722222222223,,,24.625,,5.0,10.0,1.0,1.0,1.0,3.0,3.0,5.0,15.0,4.0,2.0,,2.0,,2.0,3.0,5.0,6.0,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6,,,1.0,1.0,1.0,1.0,1.0,,17.1,17.1,0.1111111111111111,0.1111111111111111,1.0,1.0,,0.3333333333333333,12.52,,1.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,2.0,2.0,2.0,1.0,,,1.0,,1.0,,,3.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.3333333333333333,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,1.0,1.0,,,,,1.0,,0.2,0.16666666666666666,0.125,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,,,,,,1610612741,2024,2023-24,False
1628470-1628975-1629750-1641766-1641931,1610612741,"Torrey Craig, Jevon Carter, Javonte Green, Adama Sanogo, Onuralp Bitim","Craig, Carter, Green, Sanogo, Bitim",1628470-1628975-1629750-1641766-1641931,CHI,131.0,1,-2.0,4.0,,8.0,,,,,,1.0,4.0,,,,,,2.0,,4.0,,,4.0,,,,,,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,87.93893129770993,16.25,16.25,,,,,,,0.6666666666666666,0.4554,,,27.5,,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,6.0,4.0,,,2.0,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,16.5,15.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,4.1,4.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2024,2023-24,False
